segment_id,road_name,start_lat,start_lon,end_lat,end_lon,risk_level,avg_traffic,speed_limit,lanes
Sion-Panvel_Highway_4,Sion-Panvel Highway,19.051299999999998,72.9345,19.0533,72.93650000000001,medium,4973,80,4
Sion-Panvel_Highway_5,Sion-Panvel Highway,19.0533,72.93650000000001,19.0553,72.9385,medium,1155,80,3
Sion-Panvel_Highway_6,Sion-Panvel Highway,19.0553,72.9385,19.057299999999998,72.9405,medium,3923,40,3
Sion-Panvel_Highway_7,Sion-Panvel Highway,19.057299999999998,72.9405,19.059299999999997,72.94250000000001,medium,1566,60,4
Sion-Panvel_Highway_8,Sion-Panvel Highway,19.059299999999997,72.94250000000001,19.0613,72.9445,medium,2529,40,2
Sion-Panvel_Highway_9,Sion-Panvel Highway,19.0613,72.9445,19.063299999999998,72.9465,medium,1309,80,4
LBS_Marg_0,LBS Marg,19.0728,72.8987,19.0748,72.9007,medium,4234,80,4
LBS_Marg_1,LBS Marg,19.0748,72.9007,19.076800000000002,72.90270000000001,medium,2668,40,4
LBS_Marg_2,LBS Marg,19.076800000000002,72.90270000000001,19.0788,72.9047,medium,2883,40,3
LBS_Marg_3,LBS Marg,19.0788,72.9047,19.0808,72.9067,medium,2376,40,6
LBS_Marg_4,LBS Marg,19.0808,72.9067,19.082800000000002,72.90870000000001,medium,2438,60,6
LBS_Marg_5,LBS Marg,19.082800000000002,72.90870000000001,19.0848,72.9107,medium,4028,40,3
LBS_Marg_6,LBS Marg,19.0848,72.9107,19.0868,72.9127,medium,2170,60,3
SV_Road_Andheri_0,SV Road Andheri,19.1136,72.8347,19.1156,72.8367,medium,2733,80,4
SV_Road_Andheri_1,SV Road Andheri,19.1156,72.8367,19.117600000000003,72.8387,medium,1147,60,2
SV_Road_Andheri_2,SV Road Andheri,19.117600000000003,72.8387,19.119600000000002,72.8407,medium,3399,40,2
SV_Road_Andheri_3,SV Road Andheri,19.119600000000002,72.8407,19.1216,72.8427,medium,746,50,4
SV_Road_Andheri_4,SV Road Andheri,19.1216,72.8427,19.123600000000003,72.8447,medium,4442,60,2
SV_Road_Andheri_5,SV Road Andheri,19.123600000000003,72.8447,19.125600000000002,72.8467,medium,1726,60,3
SV_Road_Andheri_6,SV Road Andheri,19.125600000000002,72.8467,19.1276,72.8487,medium,3430,50,4
SV_Road_Andheri_7,SV Road Andheri,19.1276,72.8487,19.1296,72.8507,medium,4648,50,4
SV_Road_Andheri_8,SV Road Andheri,19.1296,72.8507,19.131600000000002,72.8527,medium,893,50,3
Linking_Road_Bandra_0,Linking Road Bandra,19.0596,72.8295,19.0616,72.83149999999999,low,736,60,4
Linking_Road_Bandra_1,Linking Road Bandra,19.0616,72.83149999999999,19.0636,72.8335,low,964,40,4
Linking_Road_Bandra_2,Linking Road Bandra,19.0636,72.8335,19.0656,72.8355,low,3662,80,2
Linking_Road_Bandra_3,Linking Road Bandra,19.0656,72.8355,19.0676,72.83749999999999,low,2004,50,6
Linking_Road_Bandra_4,Linking Road Bandra,19.0676,72.83749999999999,19.0696,72.8395,low,4611,50,4
Linking_Road_Bandra_5,Linking Road Bandra,19.0696,72.8395,19.0716,72.8415,low,2255,80,3
Linking_Road_Bandra_6,Linking Road Bandra,19.0716,72.8415,19.0736,72.84349999999999,low,3170,60,2
Linking_Road_Bandra_7,Linking Road Bandra,19.0736,72.84349999999999,19.075599999999998,72.8455,low,929,50,3
Marine_Drive_0,Marine Drive,18.9432,72.8236,18.9452,72.8256,low,4552,80,2
Marine_Drive_1,Marine Drive,18.9452,72.8256,18.947200000000002,72.8276,low,4998,60,4
Marine_Drive_2,Marine Drive,18.947200000000002,72.8276,18.9492,72.8296,low,4556,40,3
Marine_Drive_3,Marine Drive,18.9492,72.8296,18.9512,72.8316,low,648,60,4
Marine_Drive_4,Marine Drive,18.9512,72.8316,18.953200000000002,72.8336,low,3126,50,6
Marine_Drive_5,Marine Drive,18.953200000000002,72.8336,18.9552,72.8356,low,4020,40,2
Worli_Sea_Link_0,Worli Sea Link,19.0176,72.8125,19.0196,72.8145,medium,923,40,6
Worli_Sea_Link_1,Worli Sea Link,19.0196,72.8145,19.021600000000003,72.8165,medium,3879,60,6
Worli_Sea_Link_2,Worli Sea Link,19.021600000000003,72.8165,19.023600000000002,72.8185,medium,1973,80,6
Worli_Sea_Link_3,Worli Sea Link,19.023600000000002,72.8185,19.0256,72.8205,medium,4247,80,6
Worli_Sea_Link_4,Worli Sea Link,19.0256,72.8205,19.027600000000003,72.8225,medium,1686,40,2
Worli_Sea_Link_5,Worli Sea Link,19.027600000000003,72.8225,19.029600000000002,72.8245,medium,2750,50,6
Worli_Sea_Link_6,Worli Sea Link,19.029600000000002,72.8245,19.0316,72.8265,medium,2787,50,3
Jogeshwari-Vikhroli_Link_Road_0,Jogeshwari-Vikhroli Link Road,19.1258,72.9167,19.1278,72.9187,high,2460,40,4
Jogeshwari-Vikhroli_Link_Road_1,Jogeshwari-Vikhroli Link Road,19.1278,72.9187,19.129800000000003,72.92070000000001,high,3428,40,6
Jogeshwari-Vikhroli_Link_Road_2,Jogeshwari-Vikhroli Link Road,19.129800000000003,72.92070000000001,19.131800000000002,72.9227,high,597,80,6
Jogeshwari-Vikhroli_Link_Road_3,Jogeshwari-Vikhroli Link Road,19.131800000000002,72.9227,19.1338,72.9247,high,3756,40,3
Jogeshwari-Vikhroli_Link_Road_4,Jogeshwari-Vikhroli Link Road,19.1338,72.9247,19.135800000000003,72.92670000000001,high,3639,40,6
Jogeshwari-Vikhroli_Link_Road_5,Jogeshwari-Vikhroli Link Road,19.135800000000003,72.92670000000001,19.137800000000002,72.9287,high,4598,60,3
Jogeshwari-Vikhroli_Link_Road_6,Jogeshwari-Vikhroli Link Road,19.137800000000002,72.9287,19.1398,72.9307,high,1867,80,6
Jogeshwari-Vikhroli_Link_Road_7,Jogeshwari-Vikhroli Link Road,19.1398,72.9307,19.1418,72.93270000000001,high,4666,50,6
Jogeshwari-Vikhroli_Link_Road_8,Jogeshwari-Vikhroli Link Road,19.1418,72.93270000000001,19.143800000000002,72.9347,high,3944,40,2
Ghodbunder_Road_0,Ghodbunder Road,19.2183,72.9781,19.220299999999998,72.9801,high,2649,60,4
Ghodbunder_Road_1,Ghodbunder Road,19.220299999999998,72.9801,19.2223,72.9821,high,1228,50,4
Ghodbunder_Road_2,Ghodbunder Road,19.2223,72.9821,19.2243,72.9841,high,4920,50,4
Ghodbunder_Road_3,Ghodbunder Road,19.2243,72.9841,19.2263,72.9861,high,4922,80,6
Ghodbunder_Road_4,Ghodbunder Road,19.2263,72.9861,19.2283,72.9881,high,574,80,2
Ghodbunder_Road_5,Ghodbunder Road,19.2283,72.9881,19.2303,72.9901,high,2572,40,2
Ghodbunder_Road_6,Ghodbunder Road,19.2303,72.9901,19.2323,72.9921,high,4789,40,4
Ghodbunder_Road_7,Ghodbunder Road,19.2323,72.9921,19.234299999999998,72.9941,high,1954,40,2
Palm_Beach_Road_0,Palm Beach Road,19.033,73.0297,19.035,73.0317,medium,3020,40,2
Palm_Beach_Road_1,Palm Beach Road,19.035,73.0317,19.037000000000003,73.03370000000001,medium,2886,40,4
Palm_Beach_Road_2,Palm Beach Road,19.037000000000003,73.03370000000001,19.039,73.0357,medium,1378,50,3
Palm_Beach_Road_3,Palm Beach Road,19.039,73.0357,19.041,73.0377,medium,1767,80,4
Palm_Beach_Road_4,Palm Beach Road,19.041,73.0377,19.043000000000003,73.03970000000001,medium,2396,50,6
Palm_Beach_Road_5,Palm Beach Road,19.043000000000003,73.03970000000001,19.045,73.0417,medium,3447,60,4
Palm_Beach_Road_6,Palm Beach Road,19.045,73.0417,19.047,73.0437,medium,514,80,6
Palm_Beach_Road_7,Palm Beach Road,19.047,73.0437,19.049,73.04570000000001,medium,543,80,6
Palm_Beach_Road_8,Palm Beach Road,19.049,73.04570000000001,19.051000000000002,73.0477,medium,1088,80,4
Annie_Besant_Road_0,Annie Besant Road,19.0176,72.8479,19.0196,72.84989999999999,low,1051,50,4
Annie_Besant_Road_1,Annie Besant Road,19.0196,72.84989999999999,19.021600000000003,72.8519,low,2609,60,4
Annie_Besant_Road_2,Annie Besant Road,19.021600000000003,72.8519,19.023600000000002,72.8539,low,2214,50,6
Annie_Besant_Road_3,Annie Besant Road,19.023600000000002,72.8539,19.0256,72.85589999999999,low,3927,40,4
Annie_Besant_Road_4,Annie Besant Road,19.0256,72.85589999999999,19.027600000000003,72.8579,low,4841,40,6
BKC_Road_0,BKC Road,19.0653,72.8684,19.0673,72.87039999999999,low,4526,40,3
BKC_Road_1,BKC Road,19.0673,72.87039999999999,19.069300000000002,72.8724,low,1387,50,3
BKC_Road_2,BKC Road,19.069300000000002,72.8724,19.0713,72.8744,low,4035,60,2
BKC_Road_3,BKC Road,19.0713,72.8744,19.0733,72.87639999999999,low,4396,50,6
BKC_Road_4,BKC Road,19.0733,72.87639999999999,19.075300000000002,72.8784,low,3971,40,2
BKC_Road_5,BKC Road,19.075300000000002,72.8784,19.0773,72.8804,low,1200,80,6
BKC_Road_6,BKC Road,19.0773,72.8804,19.0793,72.88239999999999,low,3038,50,3
BKC_Road_7,BKC Road,19.0793,72.88239999999999,19.0813,72.8844,low,951,50,2
BKC_Road_8,BKC Road,19.0813,72.8844,19.0833,72.8864,low,1019,50,3
BKC_Road_9,BKC Road,19.0833,72.8864,19.0853,72.88839999999999,low,3517,60,4
Powai-Chandivali_Road_0,Powai-Chandivali Road,19.1197,72.9067,19.1217,72.9087,medium,4192,80,3
Powai-Chandivali_Road_1,Powai-Chandivali Road,19.1217,72.9087,19.123700000000003,72.9107,medium,3853,40,3
Powai-Chandivali_Road_2,Powai-Chandivali Road,19.123700000000003,72.9107,19.125700000000002,72.9127,medium,3033,50,6
Powai-Chandivali_Road_3,Powai-Chandivali Road,19.125700000000002,72.9127,19.1277,72.9147,medium,794,50,6
Powai-Chandivali_Road_4,Powai-Chandivali Road,19.1277,72.9147,19.129700000000003,72.9167,medium,827,50,2
Powai-Chandivali_Road_5,Powai-Chandivali Road,19.129700000000003,72.9167,19.131700000000002,72.9187,medium,3709,50,2
Powai-Chandivali_Road_6,Powai-Chandivali Road,19.131700000000002,72.9187,19.1337,72.9207,medium,1254,50,2
Powai-Chandivali_Road_7,Powai-Chandivali Road,19.1337,72.9207,19.1357,72.9227,medium,2206,60,2
Powai-Chandivali_Road_8,Powai-Chandivali Road,19.1357,72.9227,19.137700000000002,72.9247,medium,805,80,4
Powai-Chandivali_Road_9,Powai-Chandivali Road,19.137700000000002,72.9247,19.1397,72.9267,medium,1329,60,3
JVLR_0,JVLR,19.1095,72.8801,19.1115,72.8821,high,3091,80,3
JVLR_1,JVLR,19.1115,72.8821,19.113500000000002,72.8841,high,4490,80,4
JVLR_2,JVLR,19.113500000000002,72.8841,19.1155,72.8861,high,2173,60,4
JVLR_3,JVLR,19.1155,72.8861,19.1175,72.8881,high,613,80,2
JVLR_4,JVLR,19.1175,72.8881,19.119500000000002,72.8901,high,3500,60,4
SV_Road_Goregaon_0,SV Road Goregaon,19.1663,72.8526,19.1683,72.85459999999999,medium,1543,40,4
SV_Road_Goregaon_1,SV Road Goregaon,19.1683,72.85459999999999,19.1703,72.8566,medium,1929,80,6
SV_Road_Goregaon_2,SV Road Goregaon,19.1703,72.8566,19.1723,72.8586,medium,2765,60,6
SV_Road_Goregaon_3,SV Road Goregaon,19.1723,72.8586,19.1743,72.86059999999999,medium,791,50,3
SV_Road_Goregaon_4,SV Road Goregaon,19.1743,72.86059999999999,19.1763,72.8626,medium,2615,40,3
SV_Road_Goregaon_5,SV Road Goregaon,19.1763,72.8626,19.1783,72.8646,medium,1957,40,6
SV_Road_Goregaon_6,SV Road Goregaon,19.1783,72.8646,19.1803,72.86659999999999,medium,2989,80,6
SV_Road_Goregaon_7,SV Road Goregaon,19.1803,72.86659999999999,19.182299999999998,72.8686,medium,629,50,3
SV_Road_Goregaon_8,SV Road Goregaon,19.182299999999998,72.8686,19.1843,72.8706,medium,2815,60,3
Thane-Belapur_Road_0,Thane-Belapur Road,19.1972,73.0032,19.199199999999998,73.0052,medium,1744,60,2
Thane-Belapur_Road_1,Thane-Belapur Road,19.199199999999998,73.0052,19.2012,73.00720000000001,medium,4918,50,4
Thane-Belapur_Road_2,Thane-Belapur Road,19.2012,73.00720000000001,19.2032,73.0092,medium,3171,40,4
Thane-Belapur_Road_3,Thane-Belapur Road,19.2032,73.0092,19.205199999999998,73.0112,medium,3881,50,2
Thane-Belapur_Road_4,Thane-Belapur Road,19.205199999999998,73.0112,19.2072,73.01320000000001,medium,1844,40,2
Thane-Belapur_Road_5,Thane-Belapur Road,19.2072,73.01320000000001,19.2092,73.01520000000001,medium,544,40,3
Thane-Belapur_Road_6,Thane-Belapur Road,19.2092,73.01520000000001,19.211199999999998,73.0172,medium,2410,40,3
Thane-Belapur_Road_7,Thane-Belapur Road,19.211199999999998,73.0172,19.213199999999997,73.01920000000001,medium,1091,50,4
Thane-Belapur_Road_8,Thane-Belapur Road,19.213199999999997,73.01920000000001,19.2152,73.02120000000001,medium,3581,40,4
Thane-Belapur_Road_9,Thane-Belapur Road,19.2152,73.02120000000001,19.2172,73.0232,medium,4811,60,4
Mulund-Airoli_Bridge_0,Mulund-Airoli Bridge,19.1726,72.9586,19.174599999999998,72.9606,medium,928,50,6
Mulund-Airoli_Bridge_1,Mulund-Airoli Bridge,19.174599999999998,72.9606,19.1766,72.96260000000001,medium,3421,80,3
Mulund-Airoli_Bridge_2,Mulund-Airoli Bridge,19.1766,72.96260000000001,19.1786,72.9646,medium,1006,60,4
Mulund-Airoli_Bridge_3,Mulund-Airoli Bridge,19.1786,72.9646,19.1806,72.9666,medium,2895,80,6
Mulund-Airoli_Bridge_4,Mulund-Airoli Bridge,19.1806,72.9666,19.1826,72.96860000000001,medium,3960,40,3
Mulund-Airoli_Bridge_5,Mulund-Airoli Bridge,19.1826,72.96860000000001,19.1846,72.9706,medium,2024,50,4
Mulund-Airoli_Bridge_6,Mulund-Airoli Bridge,19.1846,72.9706,19.1866,72.9726,medium,4566,80,2
Mulund-Airoli_Bridge_7,Mulund-Airoli Bridge,19.1866,72.9726,19.188599999999997,72.97460000000001,medium,1690,80,6
Santacruz-Chembur_Link_Road_0,Santacruz-Chembur Link Road,19.0489,72.8834,19.0509,72.88539999999999,high,1551,50,4
Santacruz-Chembur_Link_Road_1,Santacruz-Chembur Link Road,19.0509,72.88539999999999,19.0529,72.8874,high,2397,40,6
Santacruz-Chembur_Link_Road_2,Santacruz-Chembur Link Road,19.0529,72.8874,19.0549,72.8894,high,3168,60,3
Santacruz-Chembur_Link_Road_3,Santacruz-Chembur Link Road,19.0549,72.8894,19.0569,72.89139999999999,high,2041,50,6
Santacruz-Chembur_Link_Road_4,Santacruz-Chembur Link Road,19.0569,72.89139999999999,19.0589,72.8934,high,2781,60,3
Santacruz-Chembur_Link_Road_5,Santacruz-Chembur Link Road,19.0589,72.8934,19.0609,72.8954,high,2825,80,6
Pedder_Road_0,Pedder Road,18.9688,72.8075,18.9708,72.8095,low,4261,80,4
Pedder_Road_1,Pedder Road,18.9708,72.8095,18.972800000000003,72.81150000000001,low,727,60,2
Pedder_Road_2,Pedder Road,18.972800000000003,72.81150000000001,18.974800000000002,72.8135,low,1564,40,6
Pedder_Road_3,Pedder Road,18.974800000000002,72.8135,18.9768,72.8155,low,4441,80,4
Pedder_Road_4,Pedder Road,18.9768,72.8155,18.978800000000003,72.81750000000001,low,1081,50,6
