id,latitude,longitude,road_name,severity,date,time,datetime,weather,vehicle_type,road_risk_level
33,18.621074,73.814971,Pimpri-Chinchwad Link,Moderate,2025-11-26,09:15,2025-11-26 09:15:22,Rain,Car,high
34,18.634499,73.82318,Pimpri-Chinchwad Link,Moderate,2024-04-30,15:31,2024-04-30 15:31:22,Clear,Auto,high
35,18.570449,73.912302,Viman Nagar Road,Minor,2024-08-16,08:34,2024-08-16 08:34:22,Clear,Bus,medium
36,18.523601,73.834608,Deccan Road,Minor,2025-06-01,19:16,2025-06-01 19:16:22,Clear,Bus,low
37,18.513822,73.832746,Deccan Road,Severe,2023-10-13,00:35,2023-10-13 00:35:22,Clear,Auto,low
38,18.622705,73.821124,Pimpri-Chinchwad Link,Severe,2024-11-26,17:31,2024-11-26 17:31:22,Fog,Auto,high
39,18.583993,73.742955,Hinjewadi IT Park Road,Severe,2024-12-21,23:21,2024-12-21 23:21:22,Fog,Bus,high
40,18.501078,73.917185,Hadapsar Bypass,Moderate,2023-11-08,20:18,2023-11-08 20:18:22,Rain,Truck,high
41,18.501118,73.813732,Kothrud Road,Moderate,2024-05-08,20:23,2024-05-08 20:23:22,Clear,Car,medium
42,18.509672,73.834576,Deccan Road,Fatal,2024-08-01,06:22,2024-08-01 06:22:22,Rain,Car,low
43,18.638017,73.805265,Pimpri-Chinchwad Link,Minor,2025-08-21,07:21,2025-08-21 07:21:22,Rain,Bus,high
44,18.50794,73.817031,Kothrud Road,Minor,2024-05-31,14:56,2024-05-31 14:56:22,Clear,Car,medium
45,18.583921,73.735989,Hinjewadi IT Park Road,Severe,2025-05-14,18:05,2025-05-14 18:05:22,Clear,Auto,high
46,18.522002,73.839446,Shivajinagar Road,Minor,2023-02-28,14:08,2023-02-28 14:08:22,Rain,Bike,medium
47,18.524099,73.843507,Deccan Road,Moderate,2025-04-23,16:53,2025-04-23 16:53:22,Fog,Truck,low
48,18.563669,73.787924,Baner Road,Moderate,2023-07-09,08:18,2023-07-09 08:18:22,Clear,Auto,medium
49,18.567984,73.774606,Baner Road,Moderate,2023-06-10,18:55,2023-06-10 18:55:22,Clear,Bus,medium
50,18.635439,73.812081,Pimpri-Chinchwad Link,Minor,2025-11-16,08:54,2025-11-16 08:54:22,Clear,Car,high
51,18.550646,73.785357,Baner Road,Minor,2023-03-06,18:26,2023-03-06 18:26:22,Clear,Bike,medium
52,18.559833,73.907115,Viman Nagar Road,Severe,2025-10-23,06:54,2025-10-23 06:54:22,Clear,Car,medium
53,18.540841,73.903072,Koregaon Park Road,Minor,2024-08-22,19:39,2024-08-22 19:39:22,Clear,Auto,low
54,18.513134,73.817227,Kothrud Road,Minor,2024-12-02,07:38,2024-12-02 07:38:22,Clear,Bike,medium
55,18.531753,73.890993,Koregaon Park Road,Minor,2023-05-02,01:53,2023-05-02 01:53:22,Clear,Bus,low
56,18.631217,73.812199,Pimpri-Chinchwad Link,Moderate,2026-01-10,21:56,2026-01-10 21:56:22,Clear,Truck,high
57,18.514426,73.802752,Kothrud Road,Moderate,2025-08-31,09:52,2025-08-31 09:52:22,Clear,Truck,medium
58,18.571226,73.91397,Viman Nagar Road,Moderate,2024-01-02,05:52,2024-01-02 05:52:22,Clear,Truck,medium
59,18.501092,73.916149,Hadapsar Bypass,Moderate,2024-11-30,18:11,2024-11-30 18:11:22,Rain,Bike,high
60,18.503862,73.917984,Hadapsar Bypass,Moderate,2024-08-28,16:20,2024-08-28 16:20:22,Rain,Truck,high
61,18.518381,73.935427,Hadapsar Bypass,Minor,2023-05-05,08:19,2023-05-05 08:19:22,Clear,Truck,high
62,18.515381,73.922367,Hadapsar Bypass,Moderate,2023-07-08,19:49,2023-07-08 19:49:22,Rain,Bike,high
63,18.506525,73.814657,Kothrud Road,Severe,2024-11-20,20:07,2024-11-20 20:07:22,Clear,Truck,medium
64,18.562735,73.790206,Baner Road,Severe,2023-07-26,17:11,2023-07-26 17:11:22,Rain,Car,medium
65,18.587945,73.738206,Hinjewadi IT Park Road,Moderate,2025-10-22,07:09,2025-10-22 07:09:22,Clear,Auto,high
66,18.583174,73.732477,Hinjewadi IT Park Road,Severe,2025-09-16,22:25,2025-09-16 22:25:22,Rain,Bike,high
67,18.524976,73.841725,Shivajinagar Road,Moderate,2026-01-24,08:02,2026-01-24 08:02:22,Clear,Bus,medium
68,18.503494,73.916092,Hadapsar Bypass,Minor,2025-05-03,18:26,2025-05-03 18:26:22,Clear,Bus,high
69,18.574056,73.922425,Viman Nagar Road,Minor,2023-12-03,06:23,2023-12-03 06:23:22,Clear,Bus,medium
70,18.5674,73.788153,Baner Road,Minor,2025-01-06,19:56,2025-01-06 19:56:22,Clear,Car,medium
71,18.523145,73.846303,Deccan Road,Minor,2025-11-18,18:41,2025-11-18 18:41:22,Clear,Bus,low
72,18.596135,73.758254,Wakad Highway,Minor,2023-07-18,17:49,2023-07-18 17:49:22,Clear,Bus,high
73,18.542363,73.898149,Koregaon Park Road,Severe,2024-05-06,12:47,2024-05-06 12:47:22,Rain,Bus,low
74,18.632796,73.81619,Pimpri-Chinchwad Link,Minor,2023-05-06,13:07,2023-05-06 13:07:22,Clear,Auto,high
75,18.602212,73.761117,Wakad Highway,Fatal,2023-08-13,04:18,2023-08-13 04:18:22,Heavy Rain,Car,high
76,18.500903,73.814208,Kothrud Road,Severe,2025-10-22,04:24,2025-10-22 04:24:22,Rain,Bus,medium
77,18.56162,73.774966,Baner Road,Severe,2026-01-29,07:37,2026-01-29 07:37:22,Clear,Truck,medium
78,18.505829,73.811601,Kothrud Road,Minor,2025-07-22,13:26,2025-07-22 13:26:22,Clear,Bus,medium
79,18.509903,73.924612,Hadapsar Bypass,Minor,2024-03-19,20:27,2024-03-19 20:27:22,Clear,Auto,high
80,18.533546,73.850123,Shivajinagar Road,Severe,2024-12-26,00:39,2024-12-26 00:39:22,Heavy Rain,Car,medium
81,18.539923,73.853961,Shivajinagar Road,Moderate,2025-05-20,13:55,2025-05-20 13:55:22,Clear,Auto,medium
82,18.510718,73.809889,Kothrud Road,Severe,2023-04-03,08:58,2023-04-03 08:58:22,Fog,Car,medium
83,18.627945,73.822988,Pimpri-Chinchwad Link,Minor,2025-03-11,21:10,2025-03-11 21:10:22,Clear,Truck,high
84,18.600156,73.755587,Wakad Highway,Moderate,2025-01-16,12:11,2025-01-16 12:11:22,Fog,Auto,high
85,18.505279,73.924987,Hadapsar Bypass,Moderate,2024-08-18,08:54,2024-08-18 08:54:22,Clear,Bus,high
86,18.513263,73.805071,Kothrud Road,Minor,2023-04-12,18:24,2023-04-12 18:24:22,Clear,Auto,medium
87,18.606036,73.7614,Wakad Highway,Moderate,2023-06-08,19:26,2023-06-08 19:26:22,Fog,Auto,high
88,18.590777,73.772103,Wakad Highway,Minor,2025-06-19,17:22,2025-06-19 17:22:22,Rain,Truck,high
89,18.510796,73.842985,Deccan Road,Moderate,2025-05-09,07:25,2025-05-09 07:25:22,Heavy Rain,Auto,low
90,18.513276,73.934484,Hadapsar Bypass,Severe,2024-03-21,23:16,2024-03-21 23:16:22,Clear,Bus,high
91,18.602427,73.763264,Wakad Highway,Minor,2024-04-07,17:48,2024-04-07 17:48:22,Heavy Rain,Truck,high
92,18.51235,73.835993,Deccan Road,Moderate,2024-07-20,16:11,2024-07-20 16:11:22,Clear,Bus,low
93,18.520613,73.836223,Deccan Road,Minor,2024-08-18,17:37,2024-08-18 17:37:22,Clear,Car,low
94,18.567642,73.919036,Viman Nagar Road,Minor,2023-08-26,13:45,2023-08-26 13:45:22,Clear,Auto,medium
95,18.502264,73.805057,Kothrud Road,Minor,2023-10-27,08:19,2023-10-27 08:19:22,Clear,Car,medium
96,18.529918,73.840106,Shivajinagar Road,Minor,2025-11-03,06:23,2025-11-03 06:23:22,Clear,Bike,medium
97,18.583029,73.745358,Hinjewadi IT Park Road,Minor,2024-10-04,20:12,2024-10-04 20:12:22,Rain,Bike,high
98,18.593935,73.741872,Hinjewadi IT Park Road,Moderate,2025-05-28,22:39,2025-05-28 22:39:22,Rain,Auto,high
99,18.529212,73.889112,Koregaon Park Road,Moderate,2025-10-18,09:24,2025-10-18 09:24:22,Rain,Auto,low
100,18.56317,73.913568,Viman Nagar Road,Minor,2023-12-05,12:47,2023-12-05 12:47:22,Clear,Car,medium
101,18.625576,73.807499,Pimpri-Chinchwad Link,Severe,2023-04-20,01:19,2023-04-20 01:19:22,Rain,Bus,high
102,18.6052,73.772176,Wakad Highway,Minor,2023-06-03,11:12,2023-06-03 11:12:22,Clear,Bike,high
103,18.557163,73.783261,Baner Road,Moderate,2025-03-12,07:25,2025-03-12 07:25:22,Clear,Truck,medium
104,18.599381,73.737972,Hinjewadi IT Park Road,Moderate,2024-01-23,16:28,2024-01-23 16:28:22,Clear,Car,high
105,18.506077,73.808534,Kothrud Road,Severe,2023-03-04,10:29,2023-03-04 10:29:22,Clear,Truck,medium
106,18.521141,73.840334,Shivajinagar Road,Moderate,2023-03-24,07:13,2023-03-24 07:13:22,Clear,Bus,medium
107,18.565958,73.789956,Baner Road,Minor,2025-01-12,09:57,2025-01-12 09:57:22,Clear,Auto,medium
108,18.516433,73.842294,Deccan Road,Moderate,2025-03-27,02:07,2025-03-27 02:07:22,Clear,Bike,low
109,18.510046,73.849839,Deccan Road,Moderate,2025-04-02,21:50,2025-04-02 21:50:22,Clear,Car,low
110,18.52851,73.849094,Shivajinagar Road,Minor,2024-07-04,18:05,2024-07-04 18:05:22,Clear,Auto,medium
111,18.626648,73.822698,Pimpri-Chinchwad Link,Severe,2024-09-12,15:02,2024-09-12 15:02:22,Rain,Bike,high
112,18.566012,73.920457,Viman Nagar Road,Moderate,2026-01-10,06:22,2026-01-10 06:22:22,Rain,Truck,medium
113,18.633838,73.82172,Pimpri-Chinchwad Link,Minor,2025-04-11,23:45,2025-04-11 23:45:22,Fog,Car,high
114,18.53041,73.897783,Koregaon Park Road,Moderate,2023-09-15,14:09,2023-09-15 14:09:22,Clear,Bus,low
115,18.635685,73.806495,Pimpri-Chinchwad Link,Severe,2025-12-31,07:00,2025-12-31 07:00:22,Clear,Truck,high
116,18.519831,73.850779,Deccan Road,Moderate,2024-07-13,08:23,2024-07-13 08:23:22,Rain,Bus,low
117,18.628263,73.813386,Pimpri-Chinchwad Link,Minor,2024-12-20,10:35,2024-12-20 10:35:22,Clear,Bus,high
118,18.499376,73.924282,Hadapsar Bypass,Moderate,2025-02-02,09:42,2025-02-02 09:42:22,Clear,Truck,high
119,18.592037,73.744031,Hinjewadi IT Park Road,Moderate,2024-10-26,21:56,2024-10-26 21:56:22,Fog,Truck,high
120,18.522335,73.846825,Deccan Road,Moderate,2023-03-08,20:59,2023-03-08 20:59:22,Rain,Car,low
121,18.605056,73.761818,Wakad Highway,Minor,2023-05-30,07:00,2023-05-30 07:00:22,Rain,Bike,high
122,18.604745,73.770908,Wakad Highway,Moderate,2023-05-21,06:54,2023-05-21 06:54:22,Heavy Rain,Bike,high
123,18.594034,73.760659,Wakad Highway,Minor,2024-01-04,00:15,2024-01-04 00:15:22,Clear,Auto,high
124,18.634802,73.818584,Pimpri-Chinchwad Link,Minor,2023-10-20,11:37,2023-10-20 11:37:22,Heavy Rain,Truck,high
125,18.568027,73.922515,Viman Nagar Road,Moderate,2023-08-01,07:05,2023-08-01 07:05:22,Clear,Auto,medium
126,18.524141,73.845787,Shivajinagar Road,Moderate,2026-01-05,18:16,2026-01-05 18:16:22,Rain,Auto,medium
127,18.624903,73.816794,Pimpri-Chinchwad Link,Severe,2024-02-29,08:11,2024-02-29 08:11:22,Clear,Bus,high
128,18.568575,73.912178,Viman Nagar Road,Minor,2024-01-17,19:36,2024-01-17 19:36:22,Clear,Truck,medium
129,18.558427,73.779647,Baner Road,Fatal,2024-05-26,08:57,2024-05-26 08:57:22,Clear,Truck,medium
130,18.536229,73.853676,Shivajinagar Road,Minor,2025-10-02,16:01,2025-10-02 16:01:22,Fog,Bus,medium
131,18.58571,73.746801,Hinjewadi IT Park Road,Moderate,2023-12-25,20:21,2023-12-25 20:21:22,Rain,Car,high
132,18.539858,73.838627,Shivajinagar Road,Minor,2024-04-16,23:40,2024-04-16 23:40:22,Rain,Car,medium
133,18.532919,73.848066,Shivajinagar Road,Minor,2024-02-23,09:39,2024-02-23 09:39:22,Clear,Car,medium
134,18.512916,73.807306,Kothrud Road,Minor,2024-09-29,16:48,2024-09-29 16:48:22,Heavy Rain,Car,medium
135,18.542568,73.898252,Koregaon Park Road,Minor,2023-12-23,12:19,2023-12-23 12:19:22,Rain,Bike,low
136,18.555151,73.785582,Baner Road,Minor,2023-03-18,08:09,2023-03-18 08:09:22,Clear,Bus,medium
137,18.597807,73.769585,Wakad Highway,Minor,2025-03-12,09:06,2025-03-12 09:06:22,Clear,Car,high
138,18.587896,73.773056,Wakad Highway,Minor,2024-08-30,21:19,2024-08-30 21:19:22,Clear,Car,high
139,18.545571,73.900326,Koregaon Park Road,Severe,2025-07-29,11:19,2025-07-29 11:19:22,Rain,Bike,low
140,18.551787,73.778367,Baner Road,Minor,2024-02-11,13:49,2024-02-11 13:49:22,Clear,Auto,medium
141,18.508763,73.815484,Kothrud Road,Minor,2025-05-24,15:09,2025-05-24 15:09:22,Clear,Truck,medium
142,18.517599,73.922278,Hadapsar Bypass,Moderate,2025-02-16,18:09,2025-02-16 18:09:22,Clear,Car,high
143,18.500536,73.810576,Kothrud Road,Minor,2026-02-06,19:38,2026-02-06 19:38:22,Clear,Truck,medium
144,18.525277,73.843624,Deccan Road,Moderate,2025-03-21,09:22,2025-03-21 09:22:22,Fog,Truck,low
145,18.511023,73.928102,Hadapsar Bypass,Moderate,2024-05-11,14:38,2024-05-11 14:38:22,Rain,Auto,high
146,18.508318,73.923475,Hadapsar Bypass,Minor,2024-03-18,21:05,2024-03-18 21:05:22,Clear,Auto,high
147,18.593125,73.734432,Hinjewadi IT Park Road,Minor,2023-07-03,20:29,2023-07-03 20:29:22,Clear,Truck,high
148,18.565567,73.788555,Baner Road,Minor,2023-04-15,11:57,2023-04-15 11:57:22,Clear,Car,medium
149,18.63798,73.821603,Pimpri-Chinchwad Link,Minor,2024-12-20,12:11,2024-12-20 12:11:22,Clear,Bike,high
150,18.529334,73.854054,Shivajinagar Road,Moderate,2024-05-06,20:34,2024-05-06 20:34:22,Clear,Auto,medium
151,18.591863,73.731806,Hinjewadi IT Park Road,Moderate,2025-01-28,19:12,2025-01-28 19:12:22,Fog,Truck,high
152,18.504198,73.934688,Hadapsar Bypass,Moderate,2023-06-28,22:37,2023-06-28 22:37:22,Clear,Auto,high
153,18.53756,73.844895,Shivajinagar Road,Minor,2025-06-03,10:29,2025-06-03 10:29:22,Heavy Rain,Auto,medium
154,18.568648,73.907586,Viman Nagar Road,Minor,2024-08-11,09:47,2024-08-11 09:47:22,Clear,Auto,medium
155,18.555065,73.78565,Baner Road,Minor,2025-12-06,10:47,2025-12-06 10:47:22,Clear,Bike,medium
156,18.515396,73.802091,Kothrud Road,Moderate,2023-11-09,08:08,2023-11-09 08:08:22,Clear,Truck,medium
157,18.521781,73.83732,Deccan Road,Minor,2024-09-07,09:50,2024-09-07 09:50:22,Clear,Bike,low
158,18.603398,73.773316,Wakad Highway,Moderate,2023-12-23,14:47,2023-12-23 14:47:22,Rain,Car,high
159,18.538446,73.848042,Shivajinagar Road,Severe,2024-07-03,11:45,2024-07-03 11:45:22,Clear,Bus,medium
160,18.528014,73.856464,Shivajinagar Road,Minor,2023-08-24,19:02,2023-08-24 19:02:22,Fog,Bus,medium
161,18.516552,73.918614,Hadapsar Bypass,Moderate,2024-05-31,07:55,2024-05-31 07:55:22,Clear,Truck,high
162,18.539196,73.896476,Koregaon Park Road,Minor,2023-09-02,00:44,2023-09-02 00:44:22,Fog,Car,low
163,18.513617,73.797759,Kothrud Road,Moderate,2023-04-27,15:35,2023-04-27 15:35:22,Clear,Auto,medium
164,18.551744,73.789694,Baner Road,Moderate,2023-12-23,16:25,2023-12-23 16:25:22,Heavy Rain,Bus,medium
165,18.501041,73.920449,Hadapsar Bypass,Moderate,2024-10-03,07:31,2024-10-03 07:31:22,Clear,Truck,high
166,18.587005,73.730138,Hinjewadi IT Park Road,Severe,2023-08-25,15:41,2023-08-25 15:41:22,Clear,Auto,high
167,18.539244,73.890727,Koregaon Park Road,Moderate,2024-07-05,18:06,2024-07-05 18:06:22,Clear,Car,low
168,18.53023,73.886299,Koregaon Park Road,Minor,2025-11-02,18:17,2025-11-02 18:17:22,Clear,Truck,low
169,18.536652,73.902182,Koregaon Park Road,Moderate,2023-05-24,20:32,2023-05-24 20:32:22,Clear,Truck,low
170,18.515482,73.815121,Kothrud Road,Severe,2024-06-16,22:54,2024-06-16 22:54:22,Clear,Auto,medium
171,18.5381,73.901143,Koregaon Park Road,Fatal,2025-10-20,17:12,2025-10-20 17:12:22,Clear,Bus,low
172,18.50777,73.848395,Deccan Road,Minor,2025-01-31,07:11,2025-01-31 07:11:22,Clear,Bus,low
173,18.560152,73.914805,Viman Nagar Road,Fatal,2023-08-04,14:54,2023-08-04 14:54:22,Clear,Auto,medium
174,18.585285,73.730595,Hinjewadi IT Park Road,Minor,2024-01-08,07:17,2024-01-08 07:17:22,Clear,Car,high
175,18.605889,73.756654,Wakad Highway,Moderate,2024-02-04,10:12,2024-02-04 10:12:22,Fog,Bus,high
176,18.626702,73.811826,Pimpri-Chinchwad Link,Moderate,2023-03-08,19:13,2023-03-08 19:13:22,Clear,Bike,high
177,18.502188,73.925615,Hadapsar Bypass,Moderate,2025-03-01,12:32,2025-03-01 12:32:22,Rain,Car,high
178,18.524095,73.849888,Shivajinagar Road,Minor,2025-01-03,09:28,2025-01-03 09:28:22,Clear,Bike,medium
179,18.563321,73.916611,Viman Nagar Road,Fatal,2024-11-06,07:38,2024-11-06 07:38:22,Rain,Truck,medium
180,18.550383,73.783003,Baner Road,Fatal,2023-05-23,15:53,2023-05-23 15:53:22,Rain,Bike,medium
181,18.506492,73.918487,Hadapsar Bypass,Minor,2025-01-23,17:57,2025-01-23 17:57:22,Clear,Bus,high
182,18.558077,73.919984,Viman Nagar Road,Moderate,2024-02-25,10:51,2024-02-25 10:51:22,Rain,Bike,medium
183,18.52071,73.837629,Deccan Road,Minor,2024-07-11,23:45,2024-07-11 23:45:22,Rain,Auto,low
184,18.63823,73.811478,Pimpri-Chinchwad Link,Moderate,2023-12-28,20:23,2023-12-28 20:23:22,Rain,Truck,high
185,18.513978,73.930867,Hadapsar Bypass,Severe,2025-02-19,15:59,2025-02-19 15:59:22,Clear,Auto,high
186,18.534883,73.848139,Shivajinagar Road,Moderate,2024-04-09,18:53,2024-04-09 18:53:22,Clear,Car,medium
187,18.604212,73.759872,Wakad Highway,Severe,2024-02-14,06:52,2024-02-14 06:52:22,Clear,Truck,high
188,18.509628,73.836717,Deccan Road,Minor,2023-03-11,07:20,2023-03-11 07:20:22,Fog,Bus,low
189,18.525372,73.851747,Shivajinagar Road,Severe,2025-10-02,12:18,2025-10-02 12:18:22,Clear,Bike,medium
190,18.561924,73.916975,Viman Nagar Road,Severe,2024-11-05,20:03,2024-11-05 20:03:22,Rain,Truck,medium
191,18.541201,73.902176,Koregaon Park Road,Severe,2024-09-19,16:47,2024-09-19 16:47:22,Clear,Bus,low
192,18.508479,73.920595,Hadapsar Bypass,Minor,2025-10-06,21:40,2025-10-06 21:40:22,Heavy Rain,Truck,high
193,18.538155,73.891484,Koregaon Park Road,Severe,2025-11-12,05:43,2025-11-12 05:43:22,Clear,Truck,low
194,18.583424,73.742164,Hinjewadi IT Park Road,Minor,2025-06-24,16:37,2025-06-24 16:37:22,Clear,Truck,high
195,18.561244,73.777633,Baner Road,Minor,2023-04-15,06:57,2023-04-15 06:57:22,Clear,Bike,medium
196,18.518674,73.920922,Hadapsar Bypass,Severe,2024-12-28,17:24,2024-12-28 17:24:22,Clear,Auto,high
197,18.53797,73.902573,Koregaon Park Road,Minor,2024-11-17,19:57,2024-11-17 19:57:22,Clear,Auto,low
198,18.606913,73.761567,Wakad Highway,Moderate,2024-01-25,17:15,2024-01-25 17:15:22,Rain,Auto,high
199,18.587411,73.7447,Hinjewadi IT Park Road,Fatal,2024-12-17,09:12,2024-12-17 09:12:22,Rain,Bus,high
200,18.53446,73.896693,Koregaon Park Road,Minor,2023-08-12,17:39,2023-08-12 17:39:22,Clear,Car,low
201,18.511631,73.849202,Deccan Road,Minor,2025-06-10,15:48,2025-06-10 15:48:22,Clear,Car,low
202,18.621515,73.812678,Pimpri-Chinchwad Link,Severe,2025-12-07,18:04,2025-12-07 18:04:22,Clear,Bike,high
203,18.506275,73.929558,Hadapsar Bypass,Moderate,2024-01-04,08:16,2024-01-04 08:16:22,Clear,Car,high
204,18.500981,73.929518,Hadapsar Bypass,Moderate,2023-09-16,08:27,2023-09-16 08:27:22,Rain,Bus,high
205,18.545313,73.901318,Koregaon Park Road,Minor,2024-06-21,17:57,2024-06-21 17:57:22,Fog,Car,low
206,18.533948,73.850775,Shivajinagar Road,Moderate,2025-06-15,07:06,2025-06-15 07:06:22,Rain,Bike,medium
207,18.607548,73.771135,Wakad Highway,Moderate,2024-05-15,21:52,2024-05-15 21:52:22,Clear,Truck,high
208,18.627601,73.817258,Pimpri-Chinchwad Link,Moderate,2024-04-14,17:46,2024-04-14 17:46:22,Clear,Auto,high
209,18.5251,73.848238,Deccan Road,Fatal,2024-08-24,23:09,2024-08-24 23:09:22,Clear,Bus,low
210,18.632264,73.805978,Pimpri-Chinchwad Link,Minor,2024-01-27,20:29,2024-01-27 20:29:22,Clear,Truck,high
211,18.516265,73.842812,Deccan Road,Minor,2025-10-23,20:26,2025-10-23 20:26:22,Clear,Car,low
212,18.56764,73.914534,Viman Nagar Road,Fatal,2023-07-13,15:19,2023-07-13 15:19:22,Heavy Rain,Auto,medium
213,18.560786,73.907905,Viman Nagar Road,Minor,2024-11-22,07:20,2024-11-22 07:20:22,Rain,Auto,medium
214,18.513744,73.831136,Deccan Road,Minor,2024-09-05,06:45,2024-09-05 06:45:22,Clear,Bus,low
215,18.50786,73.843357,Deccan Road,Minor,2025-12-14,17:58,2025-12-14 17:58:22,Clear,Bus,low
216,18.509518,73.799282,Kothrud Road,Fatal,2026-02-25,11:37,2026-02-25 11:37:22,Fog,Car,medium
217,18.559645,73.920412,Viman Nagar Road,Minor,2026-01-01,00:40,2026-01-01 00:40:22,Rain,Car,medium
218,18.594904,73.733579,Hinjewadi IT Park Road,Fatal,2025-09-27,10:23,2025-09-27 10:23:22,Clear,Auto,high
219,18.508844,73.847345,Deccan Road,Moderate,2024-03-24,07:16,2024-03-24 07:16:22,Rain,Car,low
220,18.526092,73.844815,Deccan Road,Fatal,2024-11-23,16:43,2024-11-23 16:43:22,Fog,Truck,low
221,18.537855,73.899651,Koregaon Park Road,Moderate,2023-06-17,09:36,2023-06-17 09:36:22,Heavy Rain,Truck,low
222,18.498203,73.811085,Kothrud Road,Moderate,2024-06-18,16:26,2024-06-18 16:26:22,Clear,Auto,medium
223,18.545777,73.903051,Koregaon Park Road,Minor,2024-06-08,17:16,2024-06-08 17:16:22,Clear,Bike,low
224,18.635119,73.807069,Pimpri-Chinchwad Link,Fatal,2025-03-05,13:24,2025-03-05 13:24:22,Fog,Car,high
225,18.593192,73.769379,Wakad Highway,Minor,2026-02-03,19:30,2026-02-03 19:30:22,Clear,Car,high
226,18.633797,73.818296,Pimpri-Chinchwad Link,Minor,2025-10-02,07:35,2025-10-02 07:35:22,Fog,Truck,high
227,18.636379,73.812433,Pimpri-Chinchwad Link,Minor,2025-06-02,19:53,2025-06-02 19:53:22,Rain,Car,high
228,18.515327,73.798996,Kothrud Road,Moderate,2025-03-14,03:28,2025-03-14 03:28:22,Clear,Auto,medium
229,18.52166,73.835331,Deccan Road,Moderate,2024-06-13,11:22,2024-06-13 11:22:22,Rain,Car,low
