id,latitude,longitude,road_name,severity,date,time,datetime,weather,vehicle_type,road_risk_level
53,12.918358,77.618395,Sarjapur Road,Minor,2024-12-08,18:59,2024-12-08 18:59:22,Fog,Bike,medium
54,12.97907,77.753936,Whitefield Main Road,Minor,2023-06-10,08:01,2023-06-10 08:01:22,Clear,Bike,high
55,12.854814,77.670107,Hosur Road,Moderate,2024-06-01,18:01,2024-06-01 18:01:22,Rain,Truck,high
56,12.928401,77.588847,Bannerghatta Road,Severe,2024-02-25,07:54,2024-02-25 07:54:22,Clear,Bus,medium
57,13.093217,77.588117,Airport Road,Severe,2025-04-09,20:53,2025-04-09 20:53:22,Rain,Auto,medium
58,13.10656,77.596096,Airport Road,Fatal,2025-01-21,14:14,2025-01-21 14:14:22,Clear,Car,medium
59,13.100529,77.598331,Airport Road,Moderate,2025-12-13,05:18,2025-12-13 05:18:22,Rain,Truck,medium
60,12.919044,77.599633,Bannerghatta Road,Minor,2026-01-20,06:06,2026-01-20 06:06:22,Fog,Truck,medium
61,12.967249,77.741893,Whitefield Main Road,Moderate,2023-03-29,07:14,2023-03-29 07:14:22,Clear,Bus,high
62,12.967382,77.743847,Whitefield Main Road,Minor,2023-04-30,13:58,2023-04-30 13:58:22,Clear,Bike,high
63,12.911998,77.619787,Sarjapur Road,Fatal,2023-07-03,19:42,2023-07-03 19:42:22,Clear,Car,medium
64,12.918253,77.608939,Sarjapur Road,Moderate,2025-06-01,08:45,2025-06-01 08:45:22,Clear,Auto,medium
65,12.966303,77.706208,Marathahalli Bridge Road,Minor,2024-05-18,21:59,2024-05-18 21:59:22,Heavy Rain,Truck,high
66,12.915248,77.591143,Bannerghatta Road,Minor,2025-04-20,20:14,2025-04-20 20:14:22,Clear,Auto,medium
67,12.979046,77.603335,Old Madras Road,Moderate,2023-12-17,20:10,2023-12-17 20:10:22,Clear,Bus,high
68,12.974902,77.638563,Indiranagar 100ft Road,Severe,2024-12-02,16:14,2024-12-02 16:14:22,Fog,Bike,low
69,12.85217,77.668346,Hosur Road,Minor,2024-06-12,22:03,2024-06-12 22:03:22,Rain,Truck,high
70,12.844992,77.668042,Hosur Road,Moderate,2023-08-14,18:31,2023-08-14 18:31:22,Rain,Truck,high
71,12.939285,77.628306,Koramangala 80ft Road,Minor,2023-11-08,05:27,2023-11-08 05:27:22,Clear,Bus,low
72,12.980499,77.605783,Old Madras Road,Minor,2024-09-08,11:35,2024-09-08 11:35:22,Rain,Bike,high
73,12.967379,77.750677,Whitefield Main Road,Moderate,2025-06-15,09:34,2025-06-15 09:34:22,Clear,Bike,high
74,12.915068,77.592742,Bannerghatta Road,Moderate,2023-07-13,12:47,2023-07-13 12:47:22,Clear,Bus,medium
75,12.983878,77.599411,Old Madras Road,Severe,2025-09-26,16:08,2025-09-26 16:08:22,Clear,Bus,high
76,12.844742,77.655043,Hosur Road,Moderate,2025-11-15,19:46,2025-11-15 19:46:22,Heavy Rain,Bus,high
77,12.910967,77.637141,Outer Ring Road,Severe,2026-01-29,19:20,2026-01-29 19:20:22,Fog,Truck,high
78,12.837373,77.651177,Hosur Road,Severe,2023-11-13,10:31,2023-11-13 10:31:22,Rain,Auto,high
79,12.913458,77.611815,Sarjapur Road,Fatal,2025-11-04,02:23,2025-11-04 02:23:22,Fog,Truck,medium
80,12.971266,77.606227,Old Madras Road,Moderate,2025-10-31,18:17,2025-10-31 18:17:22,Rain,Auto,high
81,12.958416,77.704314,Marathahalli Bridge Road,Moderate,2024-12-16,16:16,2024-12-16 16:16:22,Clear,Car,high
82,13.096194,77.602348,Airport Road,Minor,2025-01-10,18:10,2025-01-10 18:10:22,Clear,Auto,medium
83,12.967439,77.757104,Whitefield Main Road,Moderate,2025-05-20,08:52,2025-05-20 08:52:22,Clear,Bike,high
84,12.925088,77.614328,Sarjapur Road,Severe,2023-10-02,21:01,2023-10-02 21:01:22,Clear,Auto,medium
85,12.941309,77.62106,Koramangala 80ft Road,Minor,2025-08-03,19:01,2025-08-03 19:01:22,Clear,Truck,low
86,12.955602,77.702736,Marathahalli Bridge Road,Minor,2024-09-29,07:27,2024-09-29 07:27:22,Clear,Truck,high
87,12.938053,77.616888,Koramangala 80ft Road,Moderate,2025-04-09,08:30,2025-04-09 08:30:22,Clear,Auto,low
88,12.944908,77.62146,Koramangala 80ft Road,Severe,2024-09-16,10:31,2024-09-16 10:31:22,Heavy Rain,Auto,low
89,12.846174,77.667383,Hosur Road,Minor,2023-10-17,07:35,2023-10-17 07:35:22,Clear,Truck,high
90,12.912464,77.615977,Sarjapur Road,Moderate,2024-12-02,15:40,2024-12-02 15:40:22,Clear,Bus,medium
91,12.973389,77.636846,Indiranagar 100ft Road,Minor,2026-01-17,08:43,2026-01-17 08:43:22,Clear,Auto,low
92,12.913841,77.645974,Outer Ring Road,Minor,2025-03-15,07:49,2025-03-15 07:49:22,Clear,Auto,high
93,12.917282,77.600567,Sarjapur Road,Moderate,2024-11-21,23:18,2024-11-21 23:18:22,Rain,Truck,medium
94,12.92104,77.596723,Bannerghatta Road,Severe,2025-11-21,18:09,2025-11-21 18:09:22,Fog,Bike,medium
95,12.924998,77.598029,Bannerghatta Road,Moderate,2025-10-25,11:02,2025-10-25 11:02:22,Clear,Truck,medium
96,12.847977,77.651253,Hosur Road,Moderate,2023-03-01,08:31,2023-03-01 08:31:22,Clear,Bus,high
97,12.963858,77.742752,Whitefield Main Road,Moderate,2025-12-29,07:03,2025-12-29 07:03:22,Clear,Bike,high
98,12.972534,77.758667,Whitefield Main Road,Moderate,2023-03-06,23:07,2023-03-06 23:07:22,Clear,Car,high
99,12.919738,77.635555,Outer Ring Road,Moderate,2023-05-17,15:42,2023-05-17 15:42:22,Rain,Truck,high
100,12.973641,77.607893,Old Madras Road,Minor,2024-12-15,06:20,2024-12-15 06:20:22,Clear,Bus,high
101,12.849553,77.661796,Hosur Road,Minor,2025-02-24,10:23,2025-02-24 10:23:22,Clear,Auto,high
102,12.920039,77.6538,Outer Ring Road,Severe,2024-05-09,14:24,2024-05-09 14:24:22,Fog,Auto,high
103,12.919484,77.587995,Bannerghatta Road,Moderate,2023-12-27,08:17,2023-12-27 08:17:22,Heavy Rain,Bus,medium
104,12.987016,77.640453,Indiranagar 100ft Road,Moderate,2024-02-01,22:53,2024-02-01 22:53:22,Rain,Bike,low
105,12.920165,77.604449,Sarjapur Road,Moderate,2024-03-20,06:08,2024-03-20 06:08:22,Clear,Car,medium
106,12.838243,77.653671,Hosur Road,Minor,2024-08-28,16:37,2024-08-28 16:37:22,Clear,Auto,high
107,12.836198,77.654288,Hosur Road,Minor,2024-07-09,20:04,2024-07-09 20:04:22,Clear,Truck,high
108,12.907614,77.641542,Outer Ring Road,Minor,2025-04-23,06:53,2025-04-23 06:53:22,Clear,Truck,high
109,13.091289,77.60499,Airport Road,Minor,2024-07-25,15:15,2024-07-25 15:15:22,Clear,Car,medium
110,12.979184,77.757768,Whitefield Main Road,Severe,2025-10-05,09:56,2025-10-05 09:56:22,Rain,Truck,high
111,12.978137,77.605355,Old Madras Road,Minor,2025-09-30,06:19,2025-09-30 06:19:22,Clear,Bike,high
112,12.967729,77.603004,Old Madras Road,Severe,2024-03-11,05:24,2024-03-11 05:24:22,Clear,Bus,high
113,12.91172,77.606242,Sarjapur Road,Minor,2025-06-20,18:49,2025-06-20 18:49:22,Fog,Auto,medium
114,12.926256,77.622939,Koramangala 80ft Road,Minor,2025-11-11,16:05,2025-11-11 16:05:22,Rain,Auto,low
115,12.903119,77.649837,Outer Ring Road,Moderate,2024-12-04,08:21,2024-12-04 08:21:22,Clear,Auto,high
116,12.97588,77.631602,Indiranagar 100ft Road,Minor,2023-12-01,20:06,2023-12-01 20:06:22,Rain,Car,low
117,12.92032,77.641844,Outer Ring Road,Severe,2024-07-05,23:24,2024-07-05 23:24:22,Clear,Bus,high
118,12.961625,77.750398,Whitefield Main Road,Minor,2023-12-20,12:48,2023-12-20 12:48:22,Fog,Car,high
119,12.985831,77.632227,Indiranagar 100ft Road,Moderate,2023-11-30,06:38,2023-11-30 06:38:22,Heavy Rain,Bus,low
120,12.961077,77.748211,Whitefield Main Road,Minor,2024-11-06,17:20,2024-11-06 17:20:22,Fog,Bus,high
121,12.968756,77.699792,Marathahalli Bridge Road,Moderate,2024-06-25,03:00,2024-06-25 03:00:22,Fog,Bus,high
122,12.974907,77.752346,Whitefield Main Road,Minor,2023-12-06,07:17,2023-12-06 07:17:22,Clear,Auto,high
123,12.961636,77.704064,Marathahalli Bridge Road,Fatal,2023-11-07,16:23,2023-11-07 16:23:22,Rain,Car,high
124,12.981355,77.601966,Old Madras Road,Minor,2023-04-17,08:18,2023-04-17 08:18:22,Clear,Bus,high
125,12.920808,77.608242,Sarjapur Road,Severe,2024-08-30,03:44,2024-08-30 03:44:22,Rain,Auto,medium
126,12.949919,77.69652,Marathahalli Bridge Road,Minor,2026-01-06,03:12,2026-01-06 03:12:22,Clear,Truck,high
127,12.972422,77.608131,Old Madras Road,Minor,2024-07-23,04:38,2024-07-23 04:38:22,Clear,Auto,high
128,12.971163,77.646316,Indiranagar 100ft Road,Minor,2025-09-12,08:08,2025-09-12 08:08:22,Fog,Auto,low
129,12.964615,77.751226,Whitefield Main Road,Fatal,2024-01-17,08:11,2024-01-17 08:11:22,Clear,Truck,high
130,12.918304,77.596036,Bannerghatta Road,Minor,2023-06-13,10:48,2023-06-13 10:48:22,Fog,Auto,medium
131,12.962286,77.701777,Marathahalli Bridge Road,Minor,2024-07-14,11:58,2024-07-14 11:58:22,Clear,Truck,high
132,12.969071,77.708826,Marathahalli Bridge Road,Minor,2024-12-02,10:22,2024-12-02 10:22:22,Rain,Truck,high
133,12.912055,77.602808,Sarjapur Road,Minor,2025-06-30,18:14,2025-06-30 18:14:22,Clear,Auto,medium
134,12.987253,77.650313,Indiranagar 100ft Road,Minor,2024-11-30,10:41,2024-11-30 10:41:22,Clear,Bus,low
135,12.851971,77.665179,Hosur Road,Severe,2023-11-16,18:46,2023-11-16 18:46:22,Clear,Bike,high
136,12.927399,77.598665,Bannerghatta Road,Minor,2024-03-17,05:46,2024-03-17 05:46:22,Rain,Auto,medium
137,12.911787,77.611356,Sarjapur Road,Severe,2025-06-19,10:20,2025-06-19 10:20:22,Rain,Car,medium
138,12.911923,77.641112,Outer Ring Road,Severe,2023-12-18,14:45,2023-12-18 14:45:22,Clear,Bus,high
139,12.936902,77.618967,Koramangala 80ft Road,Minor,2025-01-12,16:30,2025-01-12 16:30:22,Clear,Truck,low
140,12.921114,77.586314,Bannerghatta Road,Minor,2025-08-17,08:01,2025-08-17 08:01:22,Rain,Bus,medium
141,12.962196,77.710478,Marathahalli Bridge Road,Moderate,2024-01-06,16:40,2024-01-06 16:40:22,Clear,Truck,high
142,12.970471,77.75703,Whitefield Main Road,Minor,2025-01-13,19:11,2025-01-13 19:11:22,Clear,Bus,high
143,12.91834,77.595096,Bannerghatta Road,Moderate,2023-03-03,18:03,2023-03-03 18:03:22,Fog,Truck,medium
144,12.981683,77.601722,Old Madras Road,Minor,2024-02-10,08:46,2024-02-10 08:46:22,Clear,Car,high
145,12.967749,77.607514,Old Madras Road,Moderate,2024-08-22,19:21,2024-08-22 19:21:22,Fog,Auto,high
146,12.907999,77.604839,Sarjapur Road,Minor,2025-07-15,20:47,2025-07-15 20:47:22,Fog,Auto,medium
147,12.853321,77.661043,Hosur Road,Moderate,2024-02-09,15:43,2024-02-09 15:43:22,Fog,Auto,high
148,12.978792,77.609366,Old Madras Road,Minor,2025-01-27,06:56,2025-01-27 06:56:22,Rain,Auto,high
149,12.907597,77.641216,Outer Ring Road,Minor,2024-02-25,22:29,2024-02-25 22:29:22,Clear,Car,high
150,12.911975,77.647014,Outer Ring Road,Fatal,2025-09-30,15:16,2025-09-30 15:16:22,Rain,Truck,high
151,12.925695,77.599861,Bannerghatta Road,Severe,2025-09-30,16:37,2025-09-30 16:37:22,Fog,Car,medium
152,12.921985,77.602967,Bannerghatta Road,Fatal,2024-02-03,09:16,2024-02-03 09:16:22,Clear,Bike,medium
153,12.963308,77.746061,Whitefield Main Road,Moderate,2023-12-27,07:41,2023-12-27 07:41:22,Rain,Bike,high
154,12.838335,77.652465,Hosur Road,Minor,2024-04-28,21:31,2024-04-28 21:31:22,Clear,Auto,high
155,12.920728,77.642017,Outer Ring Road,Moderate,2024-06-01,21:10,2024-06-01 21:10:22,Rain,Truck,high
156,12.913306,77.635289,Outer Ring Road,Moderate,2024-03-02,06:36,2024-03-02 06:36:22,Fog,Bus,high
157,12.978112,77.61262,Old Madras Road,Minor,2024-05-16,08:56,2024-05-16 08:56:22,Clear,Car,high
158,13.095481,77.590172,Airport Road,Moderate,2023-04-21,15:20,2023-04-21 15:20:22,Clear,Car,medium
159,12.905602,77.63588,Outer Ring Road,Minor,2025-01-05,06:45,2025-01-05 06:45:22,Clear,Auto,high
160,12.922954,77.597409,Bannerghatta Road,Severe,2025-09-03,18:26,2025-09-03 18:26:22,Clear,Car,medium
161,12.971104,77.600699,Old Madras Road,Severe,2023-06-02,05:15,2023-06-02 05:15:22,Rain,Car,high
162,12.981682,77.637576,Indiranagar 100ft Road,Moderate,2024-06-07,18:17,2024-06-07 18:17:22,Rain,Bus,low
163,12.913667,77.603208,Sarjapur Road,Minor,2025-07-16,08:01,2025-07-16 08:01:22,Clear,Car,medium
164,12.921578,77.612318,Sarjapur Road,Moderate,2023-07-03,02:43,2023-07-03 02:43:22,Fog,Auto,medium
165,12.983056,77.598365,Old Madras Road,Minor,2025-09-01,20:52,2025-09-01 20:52:22,Clear,Truck,high
166,12.968363,77.74269,Whitefield Main Road,Moderate,2023-03-11,12:49,2023-03-11 12:49:22,Clear,Truck,high
167,12.907151,77.61401,Sarjapur Road,Moderate,2023-07-08,07:15,2023-07-08 07:15:22,Clear,Bike,medium
168,12.93056,77.622625,Koramangala 80ft Road,Moderate,2024-08-01,06:57,2024-08-01 06:57:22,Clear,Bus,low
169,12.849658,77.660342,Hosur Road,Moderate,2024-01-26,21:09,2024-01-26 21:09:22,Clear,Car,high
170,12.982465,77.649664,Indiranagar 100ft Road,Moderate,2025-09-27,18:56,2025-09-27 18:56:22,Fog,Bus,low
171,12.981517,77.60893,Old Madras Road,Moderate,2024-02-25,10:09,2024-02-25 10:09:22,Clear,Bus,high
172,13.095405,77.601939,Airport Road,Minor,2024-01-18,14:00,2024-01-18 14:00:22,Clear,Car,medium
173,12.850519,77.653958,Hosur Road,Moderate,2023-07-31,22:38,2023-07-31 22:38:22,Rain,Car,high
174,12.929004,77.62899,Koramangala 80ft Road,Minor,2025-07-20,08:35,2025-07-20 08:35:22,Fog,Auto,low
175,12.981293,77.595708,Old Madras Road,Moderate,2024-05-30,09:45,2024-05-30 09:45:22,Clear,Truck,high
176,12.911989,77.646906,Outer Ring Road,Moderate,2024-03-15,17:00,2024-03-15 17:00:22,Rain,Bike,high
177,12.917691,77.590774,Bannerghatta Road,Moderate,2024-03-20,13:13,2024-03-20 13:13:22,Fog,Car,medium
178,12.907571,77.616752,Sarjapur Road,Minor,2024-04-17,18:53,2024-04-17 18:53:22,Clear,Bus,medium
179,12.934404,77.618129,Koramangala 80ft Road,Moderate,2025-05-26,19:44,2025-05-26 19:44:22,Clear,Bike,low
180,12.970182,77.756369,Whitefield Main Road,Moderate,2023-10-19,07:20,2023-10-19 07:20:22,Clear,Auto,high
181,12.917399,77.647218,Outer Ring Road,Moderate,2024-08-06,11:28,2024-08-06 11:28:22,Clear,Car,high
182,12.972047,77.6337,Indiranagar 100ft Road,Fatal,2023-04-13,10:27,2023-04-13 10:27:22,Rain,Car,low
183,13.093418,77.592859,Airport Road,Minor,2023-11-13,20:17,2023-11-13 20:17:22,Clear,Bike,medium
184,12.970422,77.601884,Old Madras Road,Minor,2024-01-07,18:30,2024-01-07 18:30:22,Clear,Auto,high
185,12.921662,77.59556,Bannerghatta Road,Minor,2024-01-05,03:38,2024-01-05 03:38:22,Fog,Car,medium
186,12.965486,77.710031,Marathahalli Bridge Road,Fatal,2026-02-02,10:54,2026-02-02 10:54:22,Rain,Truck,high
187,12.969524,77.594926,Old Madras Road,Severe,2024-05-30,06:09,2024-05-30 06:09:22,Clear,Auto,high
188,12.973708,77.740386,Whitefield Main Road,Severe,2024-12-05,17:15,2024-12-05 17:15:22,Fog,Car,high
189,12.916226,77.600192,Bannerghatta Road,Moderate,2025-01-06,00:50,2025-01-06 00:50:22,Clear,Car,medium
190,12.93037,77.618733,Koramangala 80ft Road,Minor,2024-03-05,19:26,2024-03-05 19:26:22,Clear,Bus,low
191,12.941189,77.61768,Koramangala 80ft Road,Minor,2023-03-29,14:07,2023-03-29 14:07:22,Rain,Car,low
192,12.849015,77.667343,Hosur Road,Moderate,2023-08-07,08:01,2023-08-07 08:01:22,Clear,Car,high
193,12.98009,77.643357,Indiranagar 100ft Road,Minor,2023-09-09,07:36,2023-09-09 07:36:22,Rain,Bus,low
194,12.915784,77.611616,Sarjapur Road,Minor,2024-09-28,07:33,2024-09-28 07:33:22,Clear,Truck,medium
195,13.106319,77.598943,Airport Road,Minor,2024-06-07,10:51,2024-06-07 10:51:22,Clear,Truck,medium
196,12.962108,77.694533,Marathahalli Bridge Road,Severe,2023-08-27,18:28,2023-08-27 18:28:22,Clear,Bus,high
197,12.942151,77.62169,Koramangala 80ft Road,Minor,2024-02-16,00:36,2024-02-16 00:36:22,Clear,Truck,low
198,12.97928,77.638226,Indiranagar 100ft Road,Severe,2026-01-21,17:26,2026-01-21 17:26:22,Clear,Bus,low
199,12.929106,77.623174,Koramangala 80ft Road,Severe,2026-02-04,15:53,2026-02-04 15:53:22,Rain,Car,low
200,12.934809,77.584217,Bannerghatta Road,Severe,2023-07-04,10:09,2023-07-04 10:09:22,Fog,Bike,medium
201,12.918406,77.650352,Outer Ring Road,Minor,2025-10-30,07:51,2025-10-30 07:51:22,Clear,Bus,high
202,12.952499,77.704306,Marathahalli Bridge Road,Minor,2024-08-10,10:37,2024-08-10 10:37:22,Clear,Bike,high
203,12.845438,77.660093,Hosur Road,Minor,2025-02-21,10:21,2025-02-21 10:21:22,Clear,Car,high
204,12.949466,77.704464,Marathahalli Bridge Road,Minor,2023-08-08,18:54,2023-08-08 18:54:22,Clear,Bike,high
205,12.972575,77.59904,Old Madras Road,Moderate,2023-06-21,14:15,2023-06-21 14:15:22,Heavy Rain,Bike,high
206,13.097294,77.593944,Airport Road,Moderate,2024-01-16,15:43,2024-01-16 15:43:22,Rain,Bus,medium
207,12.956284,77.696398,Marathahalli Bridge Road,Minor,2025-01-31,00:02,2025-01-31 00:02:22,Rain,Bike,high
208,12.957176,77.700075,Marathahalli Bridge Road,Moderate,2023-03-17,05:28,2023-03-17 05:28:22,Rain,Bus,high
209,12.911637,77.61515,Sarjapur Road,Moderate,2025-02-10,07:18,2025-02-10 07:18:22,Clear,Bike,medium
210,12.933418,77.59207,Bannerghatta Road,Severe,2025-04-30,23:45,2025-04-30 23:45:22,Fog,Car,medium
211,12.963381,77.700861,Marathahalli Bridge Road,Minor,2025-10-22,21:21,2025-10-22 21:21:22,Clear,Bike,high
212,12.85513,77.654609,Hosur Road,Severe,2024-01-26,19:36,2024-01-26 19:36:22,Rain,Car,high
213,12.927818,77.585583,Bannerghatta Road,Minor,2023-03-23,13:30,2023-03-23 13:30:22,Rain,Bike,medium
214,12.920813,77.594641,Bannerghatta Road,Minor,2025-10-24,19:37,2025-10-24 19:37:22,Clear,Bus,medium
215,12.902171,77.648191,Outer Ring Road,Minor,2023-07-11,05:02,2023-07-11 05:02:22,Clear,Bike,high
216,12.916906,77.637388,Outer Ring Road,Minor,2023-09-20,08:13,2023-09-20 08:13:22,Clear,Bus,high
217,12.931249,77.627539,Koramangala 80ft Road,Minor,2023-04-04,10:41,2023-04-04 10:41:22,Clear,Bike,low
218,12.985328,77.603558,Old Madras Road,Minor,2023-10-15,19:47,2023-10-15 19:47:22,Clear,Bike,high
219,12.929278,77.597583,Bannerghatta Road,Moderate,2025-04-07,18:25,2025-04-07 18:25:22,Clear,Car,medium
220,12.935057,77.61899,Koramangala 80ft Road,Minor,2025-11-05,19:19,2025-11-05 19:19:22,Clear,Auto,low
221,12.963814,77.752671,Whitefield Main Road,Minor,2025-11-04,05:39,2025-11-04 05:39:22,Clear,Bus,high
222,13.095568,77.590411,Airport Road,Moderate,2025-11-18,16:49,2025-11-18 16:49:22,Clear,Auto,medium
223,13.106952,77.60106,Airport Road,Minor,2023-10-18,08:44,2023-10-18 08:44:22,Clear,Auto,medium
224,12.84244,77.659846,Hosur Road,Minor,2025-03-14,15:12,2025-03-14 15:12:22,Clear,Auto,high
225,12.852407,77.658309,Hosur Road,Minor,2023-08-28,21:39,2023-08-28 21:39:22,Fog,Auto,high
226,12.910963,77.646125,Outer Ring Road,Minor,2025-10-31,07:28,2025-10-31 07:28:22,Clear,Bike,high
227,12.840597,77.668388,Hosur Road,Severe,2025-02-02,09:22,2025-02-02 09:22:22,Rain,Bus,high
228,12.950347,77.693721,Marathahalli Bridge Road,Moderate,2024-10-23,18:57,2024-10-23 18:57:22,Fog,Bus,high
229,12.933926,77.632464,Koramangala 80ft Road,Severe,2025-04-04,15:11,2025-04-04 15:11:22,Clear,Truck,low
230,12.844652,77.664232,Hosur Road,Severe,2023-12-20,05:15,2023-12-20 05:15:22,Clear,Car,high
231,12.916599,77.605087,Sarjapur Road,Minor,2024-02-09,17:01,2024-02-09 17:01:22,Rain,Bus,medium
