id,latitude,longitude,road_name,severity,date,time,datetime,weather,vehicle_type,road_risk_level
28,19.202782,73.012725,Thane-Belapur Road,Fatal,2025-07-10,21:14,2025-07-10 21:14:26.362009,Clear,Bike,medium
29,19.069067,72.866642,BKC Road,Minor,2025-07-06,03:50,2025-07-06 03:50:26.362009,Clear,Truck,low
30,19.018076,72.841066,Annie Besant Road,Minor,2025-04-10,18:29,2025-04-10 18:29:26.362009,Clear,Bike,low
31,19.036591,72.931831,Sion-Panvel Highway,Minor,2025-12-01,15:29,2025-12-01 15:29:26.362009,Clear,Car,medium
32,19.042692,72.921912,Sion-Panvel Highway,Moderate,2025-01-20,22:51,2025-01-20 22:51:26.362009,Rain,Bus,medium
33,19.121396,72.923842,Jogeshwari-Vikhroli Link Road,Moderate,2025-01-19,00:08,2025-01-19 00:08:26.362009,Clear,Car,high
34,19.047142,72.922901,Sion-Panvel Highway,Moderate,2026-01-19,23:30,2026-01-19 23:30:26.362009,Heavy Rain,Bike,medium
35,19.055038,72.889849,Santacruz-Chembur Link Road,Minor,2024-02-08,22:23,2024-02-08 22:23:26.362009,Clear,Car,high
36,19.129211,72.920903,Jogeshwari-Vikhroli Link Road,Minor,2024-06-11,17:36,2024-06-11 17:36:26.362009,Clear,Car,high
37,19.21884,72.977856,Ghodbunder Road,Fatal,2024-09-14,08:10,2024-09-14 08:10:26.362009,Clear,Auto,high
38,19.101513,72.895588,Eastern Express Highway,Moderate,2025-01-16,19:24,2025-01-16 19:24:26.362009,Rain,Car,high
39,19.114421,72.885372,JVLR,Minor,2025-04-12,21:38,2025-04-12 21:38:26.362009,Rain,Bus,high
40,19.058729,72.879037,Santacruz-Chembur Link Road,Moderate,2025-01-18,07:43,2025-01-18 07:43:26.362009,Clear,Bus,high
41,19.130182,72.915086,Jogeshwari-Vikhroli Link Road,Minor,2023-10-01,10:54,2023-10-01 10:54:26.362009,Clear,Car,high
42,19.11865,72.876904,Western Express Highway,Minor,2023-08-04,05:05,2023-08-04 05:05:26.362009,Clear,Car,high
43,19.134044,72.915087,Jogeshwari-Vikhroli Link Road,Moderate,2024-06-20,16:47,2024-06-20 16:47:26.362009,Clear,Car,high
44,19.209731,72.968624,Ghodbunder Road,Moderate,2023-10-22,07:28,2023-10-22 07:28:26.362009,Clear,Bus,high
45,18.96757,72.798403,Pedder Road,Minor,2024-09-14,09:51,2024-09-14 09:51:26.362009,Clear,Auto,low
46,19.199631,73.011556,Thane-Belapur Road,Severe,2025-02-20,15:52,2025-02-20 15:52:26.362009,Clear,Auto,medium
47,19.025479,72.807615,Worli Sea Link,Moderate,2023-04-27,10:20,2023-04-27 10:20:26.362009,Rain,Truck,medium
48,19.037913,73.026182,Palm Beach Road,Minor,2025-03-10,18:31,2025-03-10 18:31:26.362009,Clear,Auto,medium
49,19.218817,72.987231,Ghodbunder Road,Minor,2025-12-29,18:03,2025-12-29 18:03:26.362009,Clear,Car,high
50,19.168333,72.959251,Mulund-Airoli Bridge,Moderate,2024-01-15,22:19,2024-01-15 22:19:26.362009,Clear,Bus,medium
51,19.211735,72.986852,Ghodbunder Road,Moderate,2025-10-28,18:55,2025-10-28 18:55:26.362009,Rain,Auto,high
52,18.967564,72.799982,Pedder Road,Moderate,2023-08-08,09:18,2023-08-08 09:18:26.362009,Rain,Truck,low
53,19.213358,72.982647,Ghodbunder Road,Severe,2024-10-06,09:14,2024-10-06 09:14:26.362009,Clear,Auto,high
54,19.05562,72.831174,Linking Road Bandra,Moderate,2023-08-03,08:20,2023-08-03 08:20:26.362009,Rain,Bus,low
55,19.115039,72.862681,Western Express Highway,Minor,2023-02-25,08:58,2023-02-25 08:58:26.362009,Clear,Bike,high
56,19.107388,72.861174,Western Express Highway,Moderate,2024-06-06,18:33,2024-06-06 18:33:26.362009,Rain,Auto,high
57,19.157611,72.847944,SV Road Goregaon,Minor,2025-12-16,08:14,2025-12-16 08:14:26.362009,Clear,Auto,medium
58,19.199237,73.009143,Thane-Belapur Road,Severe,2025-07-15,16:43,2025-07-15 16:43:26.362009,Rain,Truck,medium
59,18.938981,72.829083,Marine Drive,Minor,2023-03-06,18:48,2023-03-06 18:48:26.362009,Clear,Auto,low
60,19.13347,72.919367,Jogeshwari-Vikhroli Link Road,Fatal,2024-11-17,00:38,2024-11-17 00:38:26.362009,Fog,Car,high
61,19.218589,72.979672,Ghodbunder Road,Moderate,2025-12-25,18:26,2025-12-25 18:26:26.362009,Clear,Bike,high
62,19.008238,72.819983,Worli Sea Link,Severe,2025-05-13,23:26,2025-05-13 23:26:26.362009,Rain,Bike,medium
63,19.113976,72.877151,Western Express Highway,Moderate,2024-04-06,13:23,2024-04-06 13:23:26.362009,Clear,Auto,high
64,19.107769,72.877688,Eastern Express Highway,Moderate,2025-10-28,03:27,2025-10-28 03:27:26.362009,Clear,Bus,high
65,19.165824,72.847753,SV Road Goregaon,Moderate,2025-05-30,08:30,2025-05-30 08:30:26.362009,Clear,Bus,medium
66,18.975941,72.798207,Pedder Road,Fatal,2025-11-24,10:38,2025-11-24 10:38:26.362009,Rain,Auto,low
67,19.117242,72.878253,Western Express Highway,Severe,2026-01-24,09:49,2026-01-24 09:49:26.362009,Clear,Auto,high
68,19.108318,72.872854,Western Express Highway,Severe,2025-09-17,09:12,2025-09-17 09:12:26.362009,Fog,Bike,high
69,19.066207,72.898861,LBS Marg,Minor,2023-08-04,05:57,2023-08-04 05:57:26.362009,Clear,Car,medium
70,19.016145,72.847485,Annie Besant Road,Severe,2024-06-14,19:37,2024-06-14 19:37:26.362009,Rain,Bike,low
71,19.031196,73.032611,Palm Beach Road,Minor,2024-03-17,17:15,2024-03-17 17:15:26.362009,Clear,Truck,medium
72,19.070402,72.870477,BKC Road,Minor,2024-05-14,11:06,2024-05-14 11:06:26.362009,Clear,Auto,low
73,18.945867,72.82487,Marine Drive,Minor,2023-05-14,08:49,2023-05-14 08:49:26.362009,Rain,Auto,low
74,19.023823,73.024637,Palm Beach Road,Moderate,2025-03-26,23:53,2025-03-26 23:53:26.362009,Clear,Auto,medium
75,19.19677,73.002748,Thane-Belapur Road,Minor,2026-01-11,17:14,2026-01-11 17:14:26.362009,Clear,Bike,medium
76,19.066879,72.833834,Linking Road Bandra,Moderate,2025-04-28,17:31,2025-04-28 17:31:26.362009,Rain,Car,low
77,18.97651,72.81035,Pedder Road,Moderate,2024-07-10,10:40,2024-07-10 10:40:26.362009,Clear,Bus,low
78,19.200633,73.002045,Thane-Belapur Road,Minor,2023-12-09,08:17,2023-12-09 08:17:26.362009,Clear,Bike,medium
79,19.112834,72.866823,Western Express Highway,Severe,2023-10-06,12:43,2023-10-06 12:43:26.362009,Heavy Rain,Auto,high
80,19.102137,72.892995,Eastern Express Highway,Severe,2024-12-02,06:22,2024-12-02 06:22:26.362009,Rain,Auto,high
81,19.064691,72.89896,LBS Marg,Minor,2025-01-05,18:51,2025-01-05 18:51:26.362009,Clear,Truck,medium
82,19.039074,73.02803,Palm Beach Road,Minor,2025-09-20,19:08,2025-09-20 19:08:26.362009,Rain,Bus,medium
83,19.054344,72.889788,Santacruz-Chembur Link Road,Moderate,2025-06-17,05:25,2025-06-17 05:25:26.362009,Clear,Truck,high
84,18.973227,72.810587,Pedder Road,Minor,2025-08-13,20:18,2025-08-13 20:18:26.362009,Clear,Auto,low
85,19.192523,73.001008,Thane-Belapur Road,Moderate,2023-03-29,08:44,2023-03-29 08:44:26.362009,Clear,Bus,medium
86,18.948186,72.827844,Marine Drive,Minor,2024-11-12,15:15,2024-11-12 15:15:26.362009,Rain,Car,low
87,19.17755,72.952084,Mulund-Airoli Bridge,Minor,2024-08-28,20:17,2024-08-28 20:17:26.362009,Rain,Bus,medium
88,19.048984,72.929062,Sion-Panvel Highway,Minor,2023-05-04,22:56,2023-05-04 22:56:26.362009,Clear,Bus,medium
89,19.056806,72.820374,Linking Road Bandra,Minor,2025-12-15,12:49,2025-12-15 12:49:26.362009,Clear,Truck,low
90,19.020504,72.854449,Annie Besant Road,Minor,2025-11-19,14:40,2025-11-19 14:40:26.362009,Clear,Bike,low
91,19.063309,72.831762,Linking Road Bandra,Severe,2024-11-16,14:37,2024-11-16 14:37:26.362009,Clear,Bus,low
92,19.113904,72.859754,Western Express Highway,Minor,2023-02-09,14:50,2023-02-09 14:50:26.362009,Rain,Car,high
93,19.042778,72.877798,Santacruz-Chembur Link Road,Minor,2024-03-29,05:40,2024-03-29 05:40:26.362009,Clear,Truck,high
94,19.115608,72.826003,SV Road Andheri,Minor,2024-11-17,19:54,2024-11-17 19:54:26.362009,Clear,Bike,medium
95,19.116109,72.88916,Eastern Express Highway,Minor,2025-08-13,14:58,2025-08-13 14:58:26.362009,Clear,Bus,high
96,19.114006,72.888603,Eastern Express Highway,Moderate,2025-08-24,11:17,2025-08-24 11:17:26.362009,Rain,Auto,high
97,19.157183,72.850487,SV Road Goregaon,Moderate,2023-08-26,12:22,2023-08-26 12:22:26.362009,Clear,Truck,medium
98,19.101648,72.886761,Eastern Express Highway,Minor,2025-12-13,19:36,2025-12-13 19:36:26.362009,Rain,Car,high
99,19.066093,72.889563,LBS Marg,Minor,2024-06-21,15:40,2024-06-21 15:40:26.362009,Clear,Bus,medium
100,19.008465,72.842987,Annie Besant Road,Minor,2025-07-22,17:11,2025-07-22 17:11:26.362009,Clear,Bike,low
101,19.220576,72.974746,Ghodbunder Road,Moderate,2025-04-13,18:19,2025-04-13 18:19:26.362009,Heavy Rain,Truck,high
102,19.114383,72.893715,Eastern Express Highway,Minor,2025-05-06,18:49,2025-05-06 18:49:26.362009,Clear,Bus,high
103,18.968254,72.802022,Pedder Road,Minor,2025-11-18,15:44,2025-11-18 15:44:26.362009,Rain,Bus,low
104,19.219964,72.977918,Ghodbunder Road,Minor,2023-12-16,12:50,2023-12-16 12:50:26.362009,Clear,Car,high
105,19.110922,72.88531,Eastern Express Highway,Moderate,2023-12-16,14:15,2023-12-16 14:15:26.362009,Clear,Bus,high
106,19.217388,72.983011,Ghodbunder Road,Minor,2026-01-04,08:07,2026-01-04 08:07:26.362009,Clear,Car,high
107,19.115492,72.833626,SV Road Andheri,Moderate,2025-07-27,19:17,2025-07-27 19:17:26.362009,Clear,Bike,medium
108,18.976876,72.811478,Pedder Road,Minor,2025-08-31,10:08,2025-08-31 10:08:26.362009,Clear,Bus,low
109,19.113558,72.892649,Eastern Express Highway,Moderate,2025-01-15,09:19,2025-01-15 09:19:26.362009,Clear,Car,high
110,18.961755,72.809897,Pedder Road,Moderate,2023-11-20,18:53,2023-11-20 18:53:26.362009,Rain,Auto,low
111,19.048546,72.919655,Sion-Panvel Highway,Severe,2025-07-24,08:34,2025-07-24 08:34:26.362009,Rain,Bus,medium
112,19.074378,72.897981,LBS Marg,Fatal,2025-11-13,13:04,2025-11-13 13:04:26.362009,Rain,Car,medium
113,19.060153,72.865538,BKC Road,Moderate,2025-07-19,09:51,2025-07-19 09:51:26.362009,Rain,Bus,low
114,19.040102,72.918205,Sion-Panvel Highway,Minor,2023-11-28,01:34,2023-11-28 01:34:26.362009,Clear,Bike,medium
115,19.102673,72.87324,JVLR,Moderate,2025-08-31,19:54,2025-08-31 19:54:26.362009,Rain,Auto,high
116,19.112635,72.893649,Eastern Express Highway,Minor,2024-07-16,22:45,2024-07-16 22:45:26.362009,Rain,Truck,high
117,19.043624,72.932021,Sion-Panvel Highway,Minor,2025-07-20,07:44,2025-07-20 07:44:26.362009,Clear,Truck,medium
118,18.949147,72.830271,Marine Drive,Moderate,2025-03-17,08:37,2025-03-17 08:37:26.362009,Clear,Auto,low
119,19.162796,72.846562,SV Road Goregaon,Minor,2024-05-25,09:59,2024-05-25 09:59:26.362009,Clear,Bus,medium
120,19.121817,72.874738,Western Express Highway,Moderate,2025-07-17,11:10,2025-07-17 11:10:26.362009,Rain,Truck,high
121,19.051539,72.925043,Sion-Panvel Highway,Minor,2024-12-03,11:18,2024-12-03 11:18:26.362009,Fog,Bus,medium
122,19.028449,73.034543,Palm Beach Road,Severe,2025-12-05,00:13,2025-12-05 00:13:26.362009,Rain,Bus,medium
123,19.213919,72.971648,Ghodbunder Road,Minor,2025-03-12,06:44,2025-03-12 06:44:26.362009,Clear,Truck,high
124,19.107343,72.886988,JVLR,Minor,2023-07-07,01:37,2023-07-07 01:37:26.362009,Fog,Truck,high
125,19.009009,72.806935,Worli Sea Link,Minor,2025-09-03,17:25,2025-09-03 17:25:26.362009,Clear,Truck,medium
126,19.053055,72.830571,Linking Road Bandra,Moderate,2025-01-18,07:48,2025-01-18 07:48:26.362009,Clear,Bike,low
127,18.947907,72.81909,Marine Drive,Severe,2023-12-27,12:04,2023-12-27 12:04:26.362009,Rain,Truck,low
128,19.044164,72.931559,Sion-Panvel Highway,Minor,2025-12-28,17:24,2025-12-28 17:24:26.362009,Clear,Truck,medium
129,19.099338,72.887919,Eastern Express Highway,Minor,2023-03-10,21:49,2023-03-10 21:49:26.362009,Clear,Car,high
130,19.052334,72.921749,Sion-Panvel Highway,Severe,2025-03-05,15:49,2025-03-05 15:49:26.362009,Clear,Bus,medium
131,18.9346,72.821619,Marine Drive,Minor,2026-01-15,14:04,2026-01-15 14:04:26.362009,Rain,Bus,low
132,19.038797,73.0248,Palm Beach Road,Moderate,2025-07-07,18:09,2025-07-07 18:09:26.362009,Heavy Rain,Truck,medium
133,19.081838,72.892623,LBS Marg,Moderate,2024-06-12,14:38,2024-06-12 14:38:26.362009,Clear,Bus,medium
134,19.21935,72.984378,Ghodbunder Road,Moderate,2025-04-18,05:14,2025-04-18 05:14:26.362009,Clear,Truck,high
135,19.027469,72.820294,Worli Sea Link,Moderate,2025-11-24,22:45,2025-11-24 22:45:26.362009,Clear,Car,medium
136,19.115736,72.8754,JVLR,Moderate,2024-07-01,20:01,2024-07-01 20:01:26.362009,Clear,Auto,high
137,19.036214,73.028658,Palm Beach Road,Severe,2023-12-11,02:39,2023-12-11 02:39:26.362009,Clear,Bike,medium
138,19.073783,72.897331,LBS Marg,Fatal,2024-10-01,17:25,2024-10-01 17:25:26.362009,Clear,Bus,medium
139,19.0529,72.878386,Santacruz-Chembur Link Road,Minor,2024-09-18,17:50,2024-09-18 17:50:26.362009,Clear,Car,high
140,19.077395,72.902892,LBS Marg,Severe,2023-07-05,15:12,2023-07-05 15:12:26.362009,Clear,Auto,medium
141,19.169201,72.861509,SV Road Goregaon,Minor,2023-06-22,06:11,2023-06-22 06:11:26.362009,Clear,Car,medium
142,19.211268,72.983173,Ghodbunder Road,Minor,2025-12-14,08:43,2025-12-14 08:43:26.362009,Rain,Bus,high
143,18.942727,72.816774,Marine Drive,Minor,2024-08-26,18:49,2024-08-26 18:49:26.362009,Clear,Truck,low
144,19.22537,72.983783,Ghodbunder Road,Moderate,2024-06-05,19:23,2024-06-05 19:23:26.362009,Clear,Auto,high
145,19.212971,72.97394,Ghodbunder Road,Moderate,2024-03-16,11:29,2024-03-16 11:29:26.362009,Clear,Auto,high
146,19.213522,72.982244,Ghodbunder Road,Minor,2024-06-17,18:30,2024-06-17 18:30:26.362009,Clear,Bike,high
147,19.108838,72.891555,Eastern Express Highway,Severe,2024-11-30,08:25,2024-11-30 08:25:26.362009,Fog,Bus,high
148,19.124416,72.914683,Powai-Chandivali Road,Moderate,2024-08-11,12:30,2024-08-11 12:30:26.362009,Clear,Auto,medium
149,19.101978,72.884131,JVLR,Minor,2024-07-02,07:34,2024-07-02 07:34:26.362009,Clear,Bus,high
150,19.116037,72.885582,JVLR,Fatal,2023-04-22,09:06,2023-04-22 09:06:26.362009,Clear,Bus,high
151,19.224405,72.981706,Ghodbunder Road,Fatal,2024-07-13,17:58,2024-07-13 17:58:26.362009,Clear,Auto,high
152,18.973507,72.816564,Pedder Road,Moderate,2026-01-01,15:22,2026-01-01 15:22:26.362009,Rain,Auto,low
153,18.939082,72.827957,Marine Drive,Minor,2024-01-13,17:13,2024-01-13 17:13:26.362009,Clear,Car,low
154,19.165385,72.958576,Mulund-Airoli Bridge,Severe,2024-10-04,08:43,2024-10-04 08:43:26.362009,Fog,Bus,medium
155,19.022314,72.844021,Annie Besant Road,Fatal,2025-01-29,17:31,2025-01-29 17:31:26.362009,Fog,Car,low
156,19.10091,72.872437,JVLR,Moderate,2023-11-18,19:03,2023-11-18 19:03:26.362009,Clear,Truck,high
157,18.966458,72.808758,Pedder Road,Moderate,2023-10-28,09:39,2023-10-28 09:39:26.362009,Clear,Bike,low
158,19.017543,72.849778,Annie Besant Road,Minor,2023-11-30,23:59,2023-11-30 23:59:26.362009,Clear,Car,low
159,19.025131,72.852172,Annie Besant Road,Fatal,2023-07-22,08:53,2023-07-22 08:53:26.362009,Clear,Bike,low
160,19.108146,72.879737,Eastern Express Highway,Moderate,2024-03-10,07:42,2024-03-10 07:42:26.362009,Rain,Bus,high
161,19.064013,72.873774,BKC Road,Moderate,2024-12-07,06:40,2024-12-07 06:40:26.362009,Clear,Bike,low
162,19.122006,72.835483,SV Road Andheri,Minor,2023-05-05,19:54,2023-05-05 19:54:26.362009,Clear,Bike,medium
163,19.021203,72.854104,Annie Besant Road,Moderate,2025-02-27,21:31,2025-02-27 21:31:26.362009,Clear,Bus,low
164,19.123737,72.908809,Jogeshwari-Vikhroli Link Road,Severe,2024-03-10,16:50,2024-03-10 16:50:26.362009,Clear,Car,high
165,19.067255,72.894661,LBS Marg,Minor,2025-01-26,07:15,2025-01-26 07:15:26.362009,Clear,Truck,medium
166,19.02793,73.032654,Palm Beach Road,Minor,2024-11-11,20:18,2024-11-11 20:18:26.362009,Clear,Bus,medium
167,19.107974,72.884091,JVLR,Fatal,2023-03-12,16:30,2023-03-12 16:30:26.362009,Rain,Auto,high
168,19.120554,72.868073,Western Express Highway,Minor,2023-09-30,18:37,2023-09-30 18:37:26.362009,Rain,Auto,high
169,19.191497,72.994522,Thane-Belapur Road,Minor,2024-09-28,18:33,2024-09-28 18:33:26.362009,Clear,Truck,medium
170,19.170404,72.849633,SV Road Goregaon,Minor,2023-05-20,03:30,2023-05-20 03:30:26.362009,Clear,Truck,medium
171,19.121407,72.866528,Western Express Highway,Moderate,2024-09-18,11:14,2024-09-18 11:14:26.362009,Clear,Car,high
172,19.129228,72.899513,Powai-Chandivali Road,Moderate,2023-03-29,16:52,2023-03-29 16:52:26.362009,Clear,Truck,medium
173,19.226578,72.974078,Ghodbunder Road,Minor,2023-03-06,20:08,2023-03-06 20:08:26.362009,Clear,Bike,high
174,19.038235,72.92066,Sion-Panvel Highway,Minor,2024-06-20,19:24,2024-06-20 19:24:26.362009,Clear,Bike,medium
175,19.200737,73.003227,Thane-Belapur Road,Minor,2024-07-05,00:31,2024-07-05 00:31:26.362009,Clear,Auto,medium
176,19.042455,72.928973,Sion-Panvel Highway,Moderate,2023-11-24,14:49,2023-11-24 14:49:26.362009,Heavy Rain,Truck,medium
177,19.117709,72.912142,Powai-Chandivali Road,Minor,2024-11-02,09:52,2024-11-02 09:52:26.362009,Clear,Auto,medium
178,19.225128,72.976094,Ghodbunder Road,Moderate,2023-05-29,19:03,2023-05-29 19:03:26.362009,Clear,Bus,high
179,19.104196,72.890252,Eastern Express Highway,Minor,2024-07-18,12:32,2024-07-18 12:32:26.362009,Clear,Car,high
180,19.174795,72.846293,SV Road Goregaon,Minor,2024-05-11,05:40,2024-05-11 05:40:26.362009,Clear,Car,medium
181,19.219271,72.97031,Ghodbunder Road,Minor,2025-12-29,08:47,2025-12-29 08:47:26.362009,Clear,Truck,high
182,18.937314,72.829088,Marine Drive,Minor,2025-04-17,18:00,2025-04-17 18:00:26.362009,Clear,Auto,low
183,19.043116,72.924289,Sion-Panvel Highway,Minor,2025-03-02,06:12,2025-03-02 06:12:26.362009,Clear,Car,medium
184,19.007624,72.816759,Worli Sea Link,Minor,2025-05-27,17:34,2025-05-27 17:34:26.362009,Clear,Bike,medium
185,19.071544,72.890116,LBS Marg,Minor,2025-06-10,21:49,2025-06-10 21:49:26.362009,Rain,Bus,medium
186,19.126828,72.92064,Jogeshwari-Vikhroli Link Road,Severe,2024-08-17,07:31,2024-08-17 07:31:26.362009,Clear,Auto,high
187,19.008191,72.814631,Worli Sea Link,Minor,2025-02-25,17:55,2025-02-25 17:55:26.362009,Rain,Truck,medium
188,19.038442,72.918399,Sion-Panvel Highway,Minor,2023-02-20,00:12,2023-02-20 00:12:26.362009,Heavy Rain,Auto,medium
189,19.158247,72.860056,SV Road Goregaon,Minor,2023-02-06,20:48,2023-02-06 20:48:26.362009,Clear,Bus,medium
190,19.052235,72.926411,Sion-Panvel Highway,Minor,2024-10-24,22:13,2024-10-24 22:13:26.362009,Clear,Truck,medium
191,19.027137,72.853332,Annie Besant Road,Minor,2024-04-10,17:51,2024-04-10 17:51:26.362009,Rain,Car,low
192,19.156962,72.853304,SV Road Goregaon,Minor,2023-06-30,17:54,2023-06-30 17:54:26.362009,Clear,Bike,medium
193,19.116395,72.838456,SV Road Andheri,Minor,2023-02-15,14:20,2023-02-15 14:20:26.362009,Clear,Auto,medium
194,19.081556,72.889944,LBS Marg,Minor,2023-10-13,18:43,2023-10-13 18:43:26.362009,Clear,Bike,medium
195,19.104327,72.837345,SV Road Andheri,Minor,2024-04-21,15:12,2024-04-21 15:12:26.362009,Clear,Bike,medium
196,19.126039,72.920292,Jogeshwari-Vikhroli Link Road,Severe,2025-07-28,14:12,2025-07-28 14:12:26.362009,Fog,Truck,high
197,19.072784,72.892154,LBS Marg,Minor,2024-07-21,13:40,2024-07-21 13:40:26.362009,Rain,Bus,medium
198,19.176567,72.962179,Mulund-Airoli Bridge,Severe,2024-10-24,19:03,2024-10-24 19:03:26.362009,Rain,Auto,medium
199,19.187853,73.007676,Thane-Belapur Road,Severe,2025-06-03,17:16,2025-06-03 17:16:26.362009,Clear,Car,medium
200,19.039919,72.918046,Sion-Panvel Highway,Minor,2025-08-14,11:36,2025-08-14 11:36:26.362009,Clear,Car,medium
201,19.126742,72.922949,Jogeshwari-Vikhroli Link Road,Minor,2023-09-14,18:37,2023-09-14 18:37:26.362009,Rain,Auto,high
202,19.102675,72.877343,JVLR,Moderate,2025-01-26,07:03,2025-01-26 07:03:26.362009,Clear,Truck,high
203,19.069856,72.902387,LBS Marg,Minor,2024-07-11,09:22,2024-07-11 09:22:26.362009,Clear,Truck,medium
204,19.025111,72.837962,Annie Besant Road,Fatal,2024-09-04,00:57,2024-09-04 00:57:26.362009,Rain,Auto,low
205,19.100976,72.878389,Eastern Express Highway,Moderate,2024-04-16,20:11,2024-04-16 20:11:26.362009,Rain,Truck,high
206,19.130828,72.91861,Jogeshwari-Vikhroli Link Road,Moderate,2023-12-28,05:09,2023-12-28 05:09:26.362009,Clear,Truck,high
207,19.157051,72.855585,SV Road Goregaon,Minor,2025-02-03,12:45,2025-02-03 12:45:26.362009,Clear,Bike,medium
208,19.221625,72.987355,Ghodbunder Road,Minor,2024-08-18,09:31,2024-08-18 09:31:26.362009,Rain,Truck,high
209,19.071274,72.872888,BKC Road,Moderate,2025-07-05,13:01,2025-07-05 13:01:26.362009,Rain,Car,low
210,19.053178,72.837127,Linking Road Bandra,Moderate,2024-03-24,21:20,2024-03-24 21:20:26.362009,Fog,Bus,low
211,19.078707,72.905944,LBS Marg,Minor,2023-12-04,09:39,2023-12-04 09:39:26.362009,Clear,Car,medium
212,19.111819,72.879358,Eastern Express Highway,Minor,2024-11-16,16:18,2024-11-16 16:18:26.362009,Clear,Bike,high
213,19.11566,72.913871,Powai-Chandivali Road,Severe,2025-10-29,05:13,2025-10-29 05:13:26.362009,Clear,Truck,medium
214,19.064578,72.835803,Linking Road Bandra,Moderate,2025-06-08,19:34,2025-06-08 19:34:26.362009,Clear,Car,low
215,19.110399,72.889781,Eastern Express Highway,Moderate,2025-12-13,17:02,2025-12-13 17:02:26.362009,Clear,Car,high
216,19.208863,72.986094,Ghodbunder Road,Minor,2023-06-23,06:54,2023-06-23 06:54:26.362009,Fog,Truck,high
217,19.105965,72.874754,Western Express Highway,Minor,2025-03-30,19:26,2025-03-30 19:26:26.362009,Clear,Bus,high
218,19.051993,72.93229,Sion-Panvel Highway,Moderate,2023-05-09,09:32,2023-05-09 09:32:26.362009,Rain,Truck,medium
